,Tweets,new,tidy_text,tok,nouns,clean_tweet,is_retweet,retweeted,mentioned,hashtags,cluster
790,"RT @Nher_who: Now that India is facing Second COVID wave

Lets Hope the PM doesn't ask for funds again in the name of PMCares 2.0","RT @Nher_who: Now that India is facing Second COVID wave

Lets Hope the PM doesn't ask for funds again in the name of PMCares 2.0",that India facing Second COVID wave Lets Hope doesn funds again name PMCares,"['that', 'India', 'facing', 'Second', 'COVID', 'wave', 'Lets', 'Hope', 'doesn', 'funds', 'again', 'name', 'PMCares']","['India', 'Second', 'COVID', 'Lets', 'Hope', 'funds', 'name', 'PMCares']", india face second covid wave let hope pm ask fund name pmcare  ,True,['@Nher_who'],[],[],7
792,"RT @johnfraher: 💉Vaccine Tracker Update-April 13

🚨 800 million doses have now been given around the world 

⚠️ But the rollout continues t…","RT @johnfraher: 💉Vaccine Tracker Update-April 13

🚨 800 million doses have now been given around the world 

⚠️ But the rollout continues t…",Vaccine Tracker Update April million doses have been given around world rollout continues,"['Vaccine', 'Tracker', 'Update', 'April', 'million', 'doses', 'have', 'been', 'given', 'around', 'world', 'rollout', 'continues']","['Vaccine', 'Tracker', 'Update', 'April', 'doses', 'world', 'rollout']", 💉vaccin tracker updat april  🚨  million dose given around world ⚠️ rollout continu t…,True,['@johnfraher'],[],[],7
793,"RT @johnfraher: 💉Vaccine Tracker Update-April 13

🚨 800 million doses have now been given around the world 

⚠️ But the rollout continues t…","RT @johnfraher: 💉Vaccine Tracker Update-April 13

🚨 800 million doses have now been given around the world 

⚠️ But the rollout continues t…",Vaccine Tracker Update April million doses have been given around world rollout continues,"['Vaccine', 'Tracker', 'Update', 'April', 'million', 'doses', 'have', 'been', 'given', 'around', 'world', 'rollout', 'continues']","['Vaccine', 'Tracker', 'Update', 'April', 'doses', 'world', 'rollout']", 💉vaccin tracker updat april  🚨  million dose given around world ⚠️ rollout continu t…,True,['@johnfraher'],[],[],7
795,"RT @johnfraher: 💉Vaccine Tracker Update-April 13

🚨 800 million doses have now been given around the world 

⚠️ But the rollout continues t…","RT @johnfraher: 💉Vaccine Tracker Update-April 13

🚨 800 million doses have now been given around the world 

⚠️ But the rollout continues t…",Vaccine Tracker Update April million doses have been given around world rollout continues,"['Vaccine', 'Tracker', 'Update', 'April', 'million', 'doses', 'have', 'been', 'given', 'around', 'world', 'rollout', 'continues']","['Vaccine', 'Tracker', 'Update', 'April', 'doses', 'world', 'rollout']", 💉vaccin tracker updat april  🚨  million dose given around world ⚠️ rollout continu t…,True,['@johnfraher'],[],[],7
798,"RT @johnfraher: 💉Vaccine Tracker Update-April 13

🚨 800 million doses have now been given around the world 

⚠️ But the rollout continues t…","RT @johnfraher: 💉Vaccine Tracker Update-April 13

🚨 800 million doses have now been given around the world 

⚠️ But the rollout continues t…",Vaccine Tracker Update April million doses have been given around world rollout continues,"['Vaccine', 'Tracker', 'Update', 'April', 'million', 'doses', 'have', 'been', 'given', 'around', 'world', 'rollout', 'continues']","['Vaccine', 'Tracker', 'Update', 'April', 'doses', 'world', 'rollout']", 💉vaccin tracker updat april  🚨  million dose given around world ⚠️ rollout continu t…,True,['@johnfraher'],[],[],7
800,"RT @johnfraher: 💉Vaccine Tracker Update-April 13

🚨 800 million doses have now been given around the world 

⚠️ But the rollout continues t…","RT @johnfraher: 💉Vaccine Tracker Update-April 13

🚨 800 million doses have now been given around the world 

⚠️ But the rollout continues t…",Vaccine Tracker Update April million doses have been given around world rollout continues,"['Vaccine', 'Tracker', 'Update', 'April', 'million', 'doses', 'have', 'been', 'given', 'around', 'world', 'rollout', 'continues']","['Vaccine', 'Tracker', 'Update', 'April', 'doses', 'world', 'rollout']", 💉vaccin tracker updat april  🚨  million dose given around world ⚠️ rollout continu t…,True,['@johnfraher'],[],[],7
807,"RT @AseenGers: Dear @AseesKaur @rubidilaik
Amidst the rising Covid numbers &amp; the special case scenario of Maharashtra, we are legit worried…","RT @AseenGers: Dear @AseesKaur @rubidilaik
Amidst the rising Covid numbers &amp; the special case scenario of Maharashtra, we are legit worried…",Dear Amidst rising Covid numbers special case scenario Maharashtra legit worried,"['Dear', 'Amidst', 'rising', 'Covid', 'numbers', 'special', 'case', 'scenario', 'Maharashtra', 'legit', 'worried']","['Dear', 'Amidst', 'Covid', 'numbers', 'case', 'scenario', 'Maharashtra', 'legit']", dear amidst rise covid number amp special case scenario maharashtra legit worried…,True,['@AseenGers'],"['@AseesKaur', '@rubidilaik']",[],7
815,"RT @NaredcoNational: With rising Covid-19 cases in Maharashtra, the state government has now mandated slot booking for property registratio…","RT @NaredcoNational: With rising Covid-19 cases in Maharashtra, the state government has now mandated slot booking for property registratio…",With rising Covid cases Maharashtra state government mandated slot booking property registratio,"['With', 'rising', 'Covid', 'cases', 'Maharashtra', 'state', 'government', 'mandated', 'slot', 'booking', 'property', 'registratio']","['Covid', 'cases', 'Maharashtra', 'state', 'government', 'slot', 'property', 'registratio']", rise covid  case maharashtra state govern mandat slot book properti registratio…,True,['@NaredcoNational'],[],[],7
819,"@NHSUK 
Just booked covid vaccination.
Worst booking experience ever.
Unbelievably frustrating and no confirmation email or text received.","@NHSUK 
Just booked covid vaccination.
Worst booking experience ever.
Unbelievably frustrating and no confirmation email or text received.",Just booked covid vaccination Worst booking experience ever Unbelievably frustrating confirmation email text received,"['Just', 'booked', 'covid', 'vaccination', 'Worst', 'booking', 'experience', 'ever', 'Unbelievably', 'frustrating', 'confirmation', 'email', 'text', 'received']","['vaccination', 'Worst', 'booking', 'experience', 'confirmation', 'email', 'text']", book covid vaccin worst book experi ever unbeliev frustrat confirm email text receiv ,False,[],['@NHSUK'],[],7
823,RT @Chaelax1: Was at pub garden yesterday. About 30 tables outside. Service was beyond slow. Not their fault as due to ridiculous governmen…,RT @Chaelax1: Was at pub garden yesterday. About 30 tables outside. Service was beyond slow. Not their fault as due to ridiculous governmen…,garden yesterday About tables outside Service beyond slow their fault ridiculous governmen,"['garden', 'yesterday', 'About', 'tables', 'outside', 'Service', 'beyond', 'slow', 'their', 'fault', 'ridiculous', 'governmen']","['garden', 'yesterday', 'tables', 'Service', 'fault', 'governmen']", pub garden yesterday  tabl outsid servic beyond slow fault due ridicul governmen…,True,['@Chaelax1'],[],[],7
830,"RT @Reuters: India's daily COVID-19 tally is world's highest as festival, rallies fan concern https://t.co/GLxnpgkF8e https://t.co/n2LI73Rt…","RT @Reuters: India's daily COVID-19 tally is world's highest as festival, rallies fan concern  ",India daily COVID tally world highest festival rallies concern,"['India', 'daily', 'COVID', 'tally', 'world', 'highest', 'festival', 'rallies', 'concern']","['India', 'COVID', 'world', 'festival', 'rallies', 'concern']", india daili covid  talli world highest festiv ralli fan concern ,True,['@Reuters'],[],[],7
852,"RT @Nher_who: Now that India is facing Second COVID wave

Lets Hope the PM doesn't ask for funds again in the name of PMCares 2.0","RT @Nher_who: Now that India is facing Second COVID wave

Lets Hope the PM doesn't ask for funds again in the name of PMCares 2.0",that India facing Second COVID wave Lets Hope doesn funds again name PMCares,"['that', 'India', 'facing', 'Second', 'COVID', 'wave', 'Lets', 'Hope', 'doesn', 'funds', 'again', 'name', 'PMCares']","['India', 'Second', 'COVID', 'Lets', 'Hope', 'funds', 'name', 'PMCares']", india face second covid wave let hope pm ask fund name pmcare  ,True,['@Nher_who'],[],[],7
862,"RT @NHSuk: People aged 45 or over can now book their COVID-19 vaccine ⬇️

https://t.co/TDhqQk4otX","RT @NHSuk: People aged 45 or over can now book their COVID-19 vaccine ⬇️

",People aged over book their COVID vaccine,"['People', 'aged', 'over', 'book', 'their', 'COVID', 'vaccine']","['People', 'book', 'COVID', 'vaccine']", peopl age  book covid  vaccin ⬇️ ,True,['@NHSuk'],[],[],7
864,"RT @recantha: UK COVID vaccinations now available for over 45s! Go go go! :-)

https://t.co/5Sex3MR0rv","RT @recantha: UK COVID vaccinations now available for over 45s! Go go go! :-)

",COVID vaccinations available over,"['COVID', 'vaccinations', 'available', 'over']","['COVID', 'vaccinations']", uk covid vaccin avail go go go ,True,['@recantha'],[],[],7
871,RT @AyushSi01748931: @EduMinOfIndia @narendramodi @DrRPNishank @DDNewslive @mygovindia @MIB_India @COVIDNewsByMIB @PIB_India @PMOIndia @MoH…,RT @AyushSi01748931: @EduMinOfIndia @narendramodi @DrRPNishank @DDNewslive @mygovindia @MIB_India @COVIDNewsByMIB @PIB_India @PMOIndia @MoH…,,[],[], …,True,['@AyushSi01748931'],"['@EduMinOfIndia', '@narendramodi', '@DrRPNishank', '@DDNewslive', '@mygovindia', '@MIB_India', '@COVIDNewsByMIB', '@PIB_India', '@PMOIndia', '@MoH']",[],7
872,"Covid-19: England gets third jab as Moderna rollout begins #COVID-19 #Vaccine #Vaccinations
https://t.co/lLbnrwq3fV","Covid-19: England gets third jab as Moderna rollout begins #COVID-19 #Vaccine #Vaccinations
",Covid England gets third Moderna rollout begins #COVID #Vaccine #Vaccinations,"['Covid', 'England', 'gets', 'third', 'Moderna', 'rollout', 'begins', '#', 'COVID', '#', 'Vaccine', '#', 'Vaccinations']","['Covid', 'England', 'Moderna', 'rollout', 'COVID', 'Vaccine', 'Vaccinations']",covid  england get third jab moderna rollout begin #covid  #vaccine #vaccinations ,False,[],[],"['#COVID-19', '#Vaccine', '#Vaccinations']",7
880,RT @Syston_TC: Covid-19 vaccines available for anyone aged 45 and over via the link below:  https://t.co/td58h8le3z,RT @Syston_TC: Covid-19 vaccines available for anyone aged 45 and over via the link below:  ,Covid vaccines available anyone aged over link below,"['Covid', 'vaccines', 'available', 'anyone', 'aged', 'over', 'link', 'below']","['Covid', 'vaccines', 'anyone', 'link']", covid  vaccin avail anyon age  via link ,True,['@Syston_TC'],[],[],7
882,"RT @KazmiWajahat: With 118 deaths, Pakistan records the highest number of COVID deaths in a single day this year.","RT @KazmiWajahat: With 118 deaths, Pakistan records the highest number of COVID deaths in a single day this year.",With deaths Pakistan records highest number COVID deaths single this year,"['With', 'deaths', 'Pakistan', 'records', 'highest', 'number', 'COVID', 'deaths', 'single', 'this', 'year']","['deaths', 'Pakistan', 'records', 'number', 'COVID', 'deaths', 'year']",  death pakistan record highest number covid death singl day year ,True,['@KazmiWajahat'],[],[],7
884,RT @ntaylor_2020: @kreideprrnz Trans black woman who lost my job due to covid so it’s been really hard to keep up with bills &amp; groceries so…,RT @ntaylor_2020: @kreideprrnz Trans black woman who lost my job due to covid so it’s been really hard to keep up with bills &amp; groceries so…,Trans black woman lost covid been really hard keep with bills groceries,"['Trans', 'black', 'woman', 'lost', 'covid', 'been', 'really', 'hard', 'keep', 'with', 'bills', 'groceries']","['Trans', 'woman', 'keep', 'bills', 'groceries']", tran black woman lost job due covid it’ realli hard keep bill amp groceri so…,True,['@ntaylor_2020'],['@kreideprrnz'],[],7
885,RT @Reuters_Health: Britain has offered all over-50s a first dose of COVID-19 vaccine as the rollout of Moderna's shot in England began on…,RT @Reuters_Health: Britain has offered all over-50s a first dose of COVID-19 vaccine as the rollout of Moderna's shot in England began on…,Britain offered over first dose COVID vaccine rollout Moderna shot England began,"['Britain', 'offered', 'over', 'first', 'dose', 'COVID', 'vaccine', 'rollout', 'Moderna', 'shot', 'England', 'began']","['Britain', 'COVID', 'vaccine', 'rollout', 'Moderna', 'shot', 'England']", britain offer first dose covid  vaccin rollout moderna shot england began on…,True,['@Reuters_Health'],[],[],7
889,"RT @Keris: I didn’t even know there’s an NHS website for booking your vaccine, I thought I had to wait to be contacted! There isn’t one nea…","RT @Keris: I didn’t even know there’s an NHS website for booking your vaccine, I thought I had to wait to be contacted! There isn’t one nea…",didn even know there website booking your vaccine thought wait contacted There,"['didn', 'even', 'know', 'there', 'website', 'booking', 'your', 'vaccine', 'thought', 'wait', 'contacted', 'There']",['vaccine'], didn’t even know there’ nh websit book vaccin thought wait contact isn’t one nea…,True,['@Keris'],[],[],7
895,"Leachon to FDA on putting on hold the use of AstraZeneca Covid-19 vaccine for individuals aged below 60 years old,… https://t.co/abKf3m4Kf9","Leachon to FDA on putting on hold the use of AstraZeneca Covid-19 vaccine for individuals aged below 60 years old,… ",Leachon putting hold AstraZeneca Covid vaccine individuals aged below years,"['Leachon', 'putting', 'hold', 'AstraZeneca', 'Covid', 'vaccine', 'individuals', 'aged', 'below', 'years']","['Leachon', 'hold', 'AstraZeneca', 'Covid', 'vaccine', 'individuals', 'years']",leachon fda put hold use astrazeneca covid  vaccin individu age  year old … ,False,[],[],[],7
909,Good,Good,Good,['Good'],[],good,False,[],[],[],7
915,"RT @Nher_who: Now that India is facing Second COVID wave

Lets Hope the PM doesn't ask for funds again in the name of PMCares 2.0","RT @Nher_who: Now that India is facing Second COVID wave

Lets Hope the PM doesn't ask for funds again in the name of PMCares 2.0",that India facing Second COVID wave Lets Hope doesn funds again name PMCares,"['that', 'India', 'facing', 'Second', 'COVID', 'wave', 'Lets', 'Hope', 'doesn', 'funds', 'again', 'name', 'PMCares']","['India', 'Second', 'COVID', 'Lets', 'Hope', 'funds', 'name', 'PMCares']", india face second covid wave let hope pm ask fund name pmcare  ,True,['@Nher_who'],[],[],7
918,"RT @msm_monitor: Rehashed demands yesterday from Scotland's hospitality sector, that Covid restrictions be relaxed faster, received *more*…","RT @msm_monitor: Rehashed demands yesterday from Scotland's hospitality sector, that Covid restrictions be relaxed faster, received *more*…",Rehashed demands yesterday from Scotland hospitality sector that Covid restrictions relaxed faster received more,"['Rehashed', 'demands', 'yesterday', 'from', 'Scotland', 'hospitality', 'sector', 'that', 'Covid', 'restrictions', 'relaxed', 'faster', 'received', 'more']","['Rehashed', 'demands', 'yesterday', 'Scotland', 'hospitality', 'sector', 'Covid', 'restrictions']", rehash demand yesterday scotland hospit sector covid restrict relax faster receiv …,True,['@msm_monitor'],[],[],7
919,"@vintagejazzy_ oh no. i hope you get better soon! i had covid a while ago and although i felt terrible, i was okay, if that helps.","@vintagejazzy_ oh no. i hope you get better soon! i had covid a while ago and although i felt terrible, i was okay, if that helps.",hope better soon covid while although felt terrible okay that helps,"['hope', 'better', 'soon', 'covid', 'while', 'although', 'felt', 'terrible', 'okay', 'that', 'helps']","['hope', 'felt', 'okay']", oh hope get better soon covid ago although felt terribl okay help ,False,[],['@vintagejazzy_'],[],7
927,Hey folks today at 3pm Dr Tom Crook and Prof Glen O'Hara will be discussing how Covid-19 will affect British politi… https://t.co/hm3hcGmz1Y,Hey folks today at 3pm Dr Tom Crook and Prof Glen O'Hara will be discussing how Covid-19 will affect British politi… ,folks today Crook Prof Glen Hara will discussing Covid will affect British politi,"['folks', 'today', 'Crook', 'Prof', 'Glen', 'Hara', 'will', 'discussing', 'Covid', 'will', 'affect', 'British', 'politi']","['folks', 'today', 'Crook', 'Prof', 'Glen', 'Hara', 'Covid', 'British', 'politi']",hey folk today pm dr tom crook prof glen hara discuss covid  affect british politi… ,False,[],[],[],7
933,"RT @KazmiWajahat: With 118 deaths, Pakistan records the highest number of COVID deaths in a single day this year.","RT @KazmiWajahat: With 118 deaths, Pakistan records the highest number of COVID deaths in a single day this year.",With deaths Pakistan records highest number COVID deaths single this year,"['With', 'deaths', 'Pakistan', 'records', 'highest', 'number', 'COVID', 'deaths', 'single', 'this', 'year']","['deaths', 'Pakistan', 'records', 'number', 'COVID', 'deaths', 'year']",  death pakistan record highest number covid death singl day year ,True,['@KazmiWajahat'],[],[],7
935,RT @PhantomPower14: Here we go again. #Scotland shows caution as England parties then we’re forced into another Covid wave we never caused…,RT @PhantomPower14: Here we go again. #Scotland shows caution as England parties then we’re forced into another Covid wave we never caused…,Here again #Scotland shows caution England parties then forced into another Covid wave never caused,"['Here', 'again', '#', 'Scotland', 'shows', 'caution', 'England', 'parties', 'then', 'forced', 'into', 'another', 'Covid', 'wave', 'never', 'caused']","['Scotland', 'caution', 'England', 'parties', 'Covid']", go #scotland show caution england parti we’r forc anoth covid wave never caused…,True,['@PhantomPower14'],[],['#Scotland'],7
936,RT @Silayio_Silayio: Friends. My best friend is fighting 4 his life &amp; we need ur help. Have u or anyone you know recovered from covid in th…,RT @Silayio_Silayio: Friends. My best friend is fighting 4 his life &amp; we need ur help. Have u or anyone you know recovered from covid in th…,Friends best friend fighting life need help Have anyone know recovered from covid,"['Friends', 'best', 'friend', 'fighting', 'life', 'need', 'help', 'Have', 'anyone', 'know', 'recovered', 'from', 'covid']","['Friends', 'friend', 'life', 'need', 'help', 'anyone', 'covid']", friend best friend fight  life amp need ur help u anyon know recov covid th…,True,['@Silayio_Silayio'],[],[],7
945,"RT @NHSuk: People aged 45 or over can now book their COVID-19 vaccine ⬇️

https://t.co/TDhqQk4otX","RT @NHSuk: People aged 45 or over can now book their COVID-19 vaccine ⬇️

",People aged over book their COVID vaccine,"['People', 'aged', 'over', 'book', 'their', 'COVID', 'vaccine']","['People', 'book', 'COVID', 'vaccine']", peopl age  book covid  vaccin ⬇️ ,True,['@NHSuk'],[],[],7
958,"RT @WFMY: North Carolina is far behind what some health experts regard as vaccination goals for herd immunity, but demand could now be lagg…","RT @WFMY: North Carolina is far behind what some health experts regard as vaccination goals for herd immunity, but demand could now be lagg…",North Carolina behind what some health experts regard vaccination goals herd immunity demand could lagg,"['North', 'Carolina', 'behind', 'what', 'some', 'health', 'experts', 'regard', 'vaccination', 'goals', 'herd', 'immunity', 'demand', 'could', 'lagg']","['North', 'Carolina', 'health', 'experts', 'vaccination', 'goals', 'demand']", north carolina far behind health expert regard vaccin goal herd immun demand could lagg…,True,['@WFMY'],[],[],7
973,"RT @alfonslopeztena: 170,000 new COVID infections a day in India
https://t.co/iRR8he9VpG","RT @alfonslopeztena: 170,000 new COVID infections a day in India
",COVID infections India,"['COVID', 'infections', 'India']","['COVID', 'infections', 'India']",   new covid infect day india ,True,['@alfonslopeztena'],[],[],7
987,RT @ukcolumn: A very big thank you to all the very brave @NHSuk whistleblowers who are now stepping forward to reveal what is really happen…,RT @ukcolumn: A very big thank you to all the very brave @NHSuk whistleblowers who are now stepping forward to reveal what is really happen…,very thank very brave whistleblowers stepping forward reveal what really happen,"['very', 'thank', 'very', 'brave', 'whistleblowers', 'stepping', 'forward', 'reveal', 'what', 'really', 'happen']",['whistleblowers'], big thank brave whistleblow step forward reveal realli happen…,True,['@ukcolumn'],['@NHSuk'],[],7
1000,"RT @Reuters: India's daily COVID-19 tally is world's highest as festival, rallies fan concern https://t.co/GLxnpgkF8e https://t.co/n2LI73Rt…","RT @Reuters: India's daily COVID-19 tally is world's highest as festival, rallies fan concern  ",India daily COVID tally world highest festival rallies concern,"['India', 'daily', 'COVID', 'tally', 'world', 'highest', 'festival', 'rallies', 'concern']","['India', 'COVID', 'world', 'festival', 'rallies', 'concern']", india daili covid  talli world highest festiv ralli fan concern ,True,['@Reuters'],[],[],7
1005,RT @dpizback: Dear all.. my mom and dad infected by Covid and have low oxygen saturation.. need two beds in south Bangalore (Karnataka) or…,RT @dpizback: Dear all.. my mom and dad infected by Covid and have low oxygen saturation.. need two beds in south Bangalore (Karnataka) or…,Dear infected Covid have oxygen saturation need beds south Bangalore Karnataka,"['Dear', 'infected', 'Covid', 'have', 'oxygen', 'saturation', 'need', 'beds', 'south', 'Bangalore', 'Karnataka']","['Dear', 'Covid', 'saturation', 'need', 'beds', 'Karnataka']", dear mom dad infect covid low oxygen satur need two bed south bangalor karnataka or…,True,['@dpizback'],[],[],7
1015,"RT @shasvathi: My aunt needs to be on ventilator urgently, her husband may have to be admitted too. So need an ICU and regular bed urgently…","RT @shasvathi: My aunt needs to be on ventilator urgently, her husband may have to be admitted too. So need an ICU and regular bed urgently…",aunt needs ventilator urgently husband have admitted need regular urgently,"['aunt', 'needs', 'ventilator', 'urgently', 'husband', 'have', 'admitted', 'need', 'regular', 'urgently']","['aunt', 'needs']", aunt need ventil urgent husband may admit need icu regular bed urgently…,True,['@shasvathi'],[],[],7
1019,@DeptEnterprise @LeoVaradkar This is in same week that gov did not extend ban on evictions. Covid crisis must be ov… https://t.co/KabJ89U8pr,@DeptEnterprise @LeoVaradkar This is in same week that gov did not extend ban on evictions. Covid crisis must be ov… ,This same week that extend evictions Covid crisis must,"['This', 'same', 'week', 'that', 'extend', 'evictions', 'Covid', 'crisis', 'must']","['week', 'evictions', 'Covid', 'crisis']", week gov extend ban evict covid crisi must ov… ,False,[],"['@DeptEnterprise', '@LeoVaradkar']",[],7
1029,RT @SkyNews: COVID-19: Over-45s now able to book vaccine appointments on NHS website after latest target met https://t.co/yxDQPPfnms,RT @SkyNews: COVID-19: Over-45s now able to book vaccine appointments on NHS website after latest target met ,COVID Over able book vaccine appointments website after latest target,"['COVID', 'Over', 'able', 'book', 'vaccine', 'appointments', 'website', 'after', 'latest', 'target']","['COVID', 'Over', 'book', 'vaccine', 'appointments', 'target']", covid  abl book vaccin appoint nh websit latest target met ,True,['@SkyNews'],[],[],7
1047,"RT @jonmundy: Following @alexvtunzelmann’s advice, if like me you’re 45+ and have not yet had the vaccine, you can book an appointment here…","RT @jonmundy: Following @alexvtunzelmann’s advice, if like me you’re 45+ and have not yet had the vaccine, you can book an appointment here…",Following advice like have vaccine book appointment here,"['Following', 'advice', 'like', 'have', 'vaccine', 'book', 'appointment', 'here']","['advice', 'book', 'appointment']", follow ’s advic like you’r  yet vaccin book appoint here…,True,['@jonmundy'],['@alexvtunzelmann'],[],7
1070,RT @zerohedge: Brits See Fastest Decline In COVID Cases In The World https://t.co/YTQFylZve7,RT @zerohedge: Brits See Fastest Decline In COVID Cases In The World ,Brits Fastest Decline COVID Cases World,"['Brits', 'Fastest', 'Decline', 'COVID', 'Cases', 'World']","['Brits', 'Decline', 'COVID', 'Cases', 'World']", brit see fastest declin covid case world ,True,['@zerohedge'],[],[],7
1078,"RT @OurWorldInData: The global death count from COVID has increased again. 

12,000 people died every day during the last week.

This is mo…","RT @OurWorldInData: The global death count from COVID has increased again. 

12,000 people died every day during the last week.

This is mo…",global death count from COVID increased again people died every during last week This,"['global', 'death', 'count', 'from', 'COVID', 'increased', 'again', 'people', 'died', 'every', 'during', 'last', 'week', 'This']","['death', 'count', 'COVID', 'people', 'week']", global death count covid increas   peopl die everi day last week mo…,True,['@OurWorldInData'],[],[],7
1096,"@vicderbyshire not had a vaccine 
and classed by the #NHS as 
extremelly clinninically vunerable to #covid","@vicderbyshire not had a vaccine 
and classed by the #NHS as 
extremelly clinninically vunerable to #covid",vaccine classed #NHS extremelly clinninically vunerable #covid,"['vaccine', 'classed', '#', 'NHS', 'extremelly', 'clinninically', 'vunerable', '#', 'covid']","['vaccine', 'NHS', 'covid']", vaccin class #nhs extremelli clinnin vuner #covid,False,[],['@vicderbyshire'],"['#NHS', '#covid']",7
1097,RT @Charliecondou: You can now book both vaccines if you’re 45 and over! Do it now!! https://t.co/cEpgKOBAk5,RT @Charliecondou: You can now book both vaccines if you’re 45 and over! Do it now!! ,book both vaccines over,"['book', 'both', 'vaccines', 'over']","['book', 'vaccines']", book vaccin you’r  ,True,['@Charliecondou'],[],[],7
1100,"RT @johnfraher: 💉Vaccine Tracker Update-April 13

🚨 800 million doses have now been given around the world 

⚠️ But the rollout continues t…","RT @johnfraher: 💉Vaccine Tracker Update-April 13

🚨 800 million doses have now been given around the world 

⚠️ But the rollout continues t…",Vaccine Tracker Update April million doses have been given around world rollout continues,"['Vaccine', 'Tracker', 'Update', 'April', 'million', 'doses', 'have', 'been', 'given', 'around', 'world', 'rollout', 'continues']","['Vaccine', 'Tracker', 'Update', 'April', 'doses', 'world', 'rollout']", 💉vaccin tracker updat april  🚨  million dose given around world ⚠️ rollout continu t…,True,['@johnfraher'],[],[],7
1109,RT @CovidIndiaSeva: It is observed that the protective levels of #COVID19 antibodies generally develop 2 weeks after receiving the 2nd dose…,RT @CovidIndiaSeva: It is observed that the protective levels of #COVID19 antibodies generally develop 2 weeks after receiving the 2nd dose…,observed that protective levels #COVID antibodies generally develop weeks after receiving dose,"['observed', 'that', 'protective', 'levels', '#', 'COVID', 'antibodies', 'generally', 'develop', 'weeks', 'after', 'receiving', 'dose']","['levels', 'COVID', 'antibodies', 'weeks', 'dose']", observ protect level #covid antibodi gener develop  week receiv nd dose…,True,['@CovidIndiaSeva'],[],['#COVID19'],7
1117,RT @leftcoastbabe: Does anyone believe Florida's COVID death numbers?,RT @leftcoastbabe: Does anyone believe Florida's COVID death numbers?,Does anyone believe Florida COVID death numbers,"['Does', 'anyone', 'believe', 'Florida', 'COVID', 'death', 'numbers']","['Does', 'anyone', 'Florida', 'COVID', 'death', 'numbers']", anyon believ florida covid death number ,True,['@leftcoastbabe'],[],[],7
1120,"RT @DrEricDing: A poem:

COVID is red

The flu is blue

Anymore nonsense...

And I will punch (block) you. 

#COVID19 (ht @zorinaq for figu…","RT @DrEricDing: A poem:

COVID is red

The flu is blue

Anymore nonsense...

And I will punch (block) you. 

#COVID19 (ht @zorinaq for figu…",poem COVID blue Anymore nonsense will punch block #COVID figu,"['poem', 'COVID', 'blue', 'Anymore', 'nonsense', 'will', 'punch', 'block', '#', 'COVID', 'figu']","['poem', 'COVID', 'blue', 'Anymore', 'nonsense', 'COVID', 'figu']", poem covid red flu blue anymor nonsens punch block #covid ht figu…,True,['@DrEricDing'],['@zorinaq'],['#COVID19'],7
1123,"Covid is like that ex who stalks you, the more you meet new people the more it will trouble you.

#Meme1
#Covidmemes
#Covid2ndWave","Covid is like that ex who stalks you, the more you meet new people the more it will trouble you.

#Meme1
#Covidmemes
#Covid2ndWave",Covid like that stalks more meet people more will trouble #Meme #Covidmemes #Covid ndWave,"['Covid', 'like', 'that', 'stalks', 'more', 'meet', 'people', 'more', 'will', 'trouble', '#', 'Meme', '#', 'Covidmemes', '#', 'Covid', 'ndWave']","['Covid', 'people', 'trouble', 'Meme', 'Covidmemes', 'Covid']",covid like ex stalk meet new peopl troubl #meme #covidmemes #covidndwave,False,[],[],"['#Meme1', '#Covidmemes', '#Covid2ndWave']",7
1147,"Over-45s in England invited to book Covid jab after latest target reached

https://t.co/xy3fENW6CG

Sent via @updayUK","Over-45s in England invited to book Covid jab after latest target reached



Sent via @updayUK",Over England invited book Covid after latest target reached Sent,"['Over', 'England', 'invited', 'book', 'Covid', 'after', 'latest', 'target', 'reached', 'Sent']","['England', 'book', 'Covid', 'target', 'Sent']",england invit book covid jab latest target reach sent via ,False,[],['@updayUK'],[],7
1151,Not le vaccin sur le parking du heat a st jean jgfyubhfnbfk,Not le vaccin sur le parking du heat a st jean jgfyubhfnbfk,vaccin parking heat jean jgfyubhfnbfk,"['vaccin', 'parking', 'heat', 'jean', 'jgfyubhfnbfk']","['vaccin', 'heat', 'jean', 'jgfyubhfnbfk']",le vaccin sur le park du heat st jean jgfyubhfnbf,False,[],[],[],7
1165,"RT @17sjunwonu: PLEASE HELP
My dad's been diagnosed positive for COVID-19 and I really need all the help I can get. I'm still a minor and I…","RT @17sjunwonu: PLEASE HELP
My dad's been diagnosed positive for COVID-19 and I really need all the help I can get. I'm still a minor and I…",PLEASE HELP been diagnosed positive COVID really need help still minor,"['PLEASE', 'HELP', 'been', 'diagnosed', 'positive', 'COVID', 'really', 'need', 'help', 'still', 'minor']","['PLEASE', 'HELP', 'COVID', 'help']",rt sjunwonu pleas help dad diagnos posit covid  realli need help get still minor i…,True,[],[],[],7
1180,@INCUttarPradesh Does PM of any nation in the world keep himself busy with election rally when there are more than… https://t.co/cteIgVc1pA,@INCUttarPradesh Does PM of any nation in the world keep himself busy with election rally when there are more than… ,Does nation world keep himself busy with election rally when there more than,"['Does', 'nation', 'world', 'keep', 'himself', 'busy', 'with', 'election', 'rally', 'when', 'there', 'more', 'than']","['Does', 'nation', 'world', 'election', 'rally']", pm nation world keep busi elect ralli than… ,False,[],['@INCUttarPradesh'],[],7
