,Tweets,new,tidy_text,tok,nouns,clean_tweet,is_retweet,retweeted,mentioned,hashtags,cluster
2045,"RT @DocVatsa: A nitric oxide (NO) based nasal spray is showing promising results in significantly reducing Corona virus loads.

NO is other…","RT @DocVatsa: A nitric oxide (NO) based nasal spray is showing promising results in significantly reducing Corona virus loads.

NO is other…",nitric oxide based nasal spray showing promising results significantly reducing Corona virus loads other,"['nitric', 'oxide', 'based', 'nasal', 'spray', 'showing', 'promising', 'results', 'significantly', 'reducing', 'Corona', 'virus', 'loads', 'other']","['oxide', 'spray', 'results', 'Corona', 'virus']", nitric oxid base nasal spray show promis result significantli reduc corona viru load other…,True,['@DocVatsa'],[],[],3
2053,"RT @EGH343434: Happy Songkran day na kha 💦💙
This year, wasn't held due to Covid
#MeanPhiravich #MeanTro 
Thx pic https://t.co/kHFzlGytTd","RT @EGH343434: Happy Songkran day na kha 💦💙
This year, wasn't held due to Covid
#MeanPhiravich #MeanTro 
Thx pic ",Happy Songkran This year wasn held Covid #MeanPhiravich #MeanTro,"['Happy', 'Songkran', 'This', 'year', 'wasn', 'held', 'Covid', '#', 'MeanPhiravich', '#', 'MeanTro']","['Songkran', 'year', 'Covid', 'MeanPhiravich', 'MeanTro']", happi songkran day na kha 💦💙 year held due covid #meanphiravich #meantro thx pic ,True,['@EGH343434'],[],"['#MeanPhiravich', '#MeanTro']",3
2065,"RT @sanskritigroup1: https://t.co/l75Ayqoeog  

""Ayu Samvad"" is a Public Awareness campaign organizing by Sanskriti Ayurvedic Medical Colle…","RT @sanskritigroup1:   

""Ayu Samvad"" is a Public Awareness campaign organizing by Sanskriti Ayurvedic Medical Colle…",Samvad Public Awareness campaign organizing Sanskriti Ayurvedic Medical Colle,"['Samvad', 'Public', 'Awareness', 'campaign', 'organizing', 'Sanskriti', 'Ayurvedic', 'Medical', 'Colle']","['Samvad', 'Public', 'Awareness', 'campaign', 'Sanskriti', 'Ayurvedic', 'Medical', 'Colle']", ayu samvad public awar campaign organ sanskriti ayurved medic colle…,True,['@sanskritigroup1'],[],[],3
2077,"RT @OANN: DARPA unveils ‘COVID microchip,’ claims not for surveillance purposes - https://t.co/u9xxrAUkCq #OANN","RT @OANN: DARPA unveils ‘COVID microchip,’ claims not for surveillance purposes -  #OANN",DARPA unveils COVID microchip claims surveillance purposes #OANN,"['DARPA', 'unveils', 'COVID', 'microchip', 'claims', 'surveillance', 'purposes', '#', 'OANN']","['DARPA', 'COVID', 'microchip', 'claims', 'surveillance', 'purposes', 'OANN']", darpa unveil ‘covid microchip ’ claim surveil purpos #oann,True,['@OANN'],[],['#OANN'],3
2106,"RT @t_d_h_nair: While the H&amp;FW Dept of Gujarat govt officially reported 55 Covid-19 related deaths in the entire state for yesterday, a Guj…","RT @t_d_h_nair: While the H&amp;FW Dept of Gujarat govt officially reported 55 Covid-19 related deaths in the entire state for yesterday, a Guj…",While Dept Gujarat govt officially reported Covid related deaths entire state yesterday,"['While', 'Dept', 'Gujarat', 'govt', 'officially', 'reported', 'Covid', 'related', 'deaths', 'entire', 'state', 'yesterday']","['Dept', 'Gujarat', 'govt', 'Covid', 'deaths', 'state', 'yesterday']", h amp fw dept gujarat govt offici report  covid  relat death entir state yesterday guj…,True,['@t_d_h_nair'],[],[],3
2121,RT @davidbewart: #Holgate gave up 20% of her pay during covid . how much did Morrison cut his $  #auspol,RT @davidbewart: #Holgate gave up 20% of her pay during covid . how much did Morrison cut his $  #auspol,#Holgate gave during covid much Morrison #auspol,"['#', 'Holgate', 'gave', 'during', 'covid', 'much', 'Morrison', '#', 'auspol']","['Holgate', 'Morrison', 'auspol']", #holgate gave  pay covid much morrison cut #auspo,True,['@davidbewart'],[],"['#Holgate', '#auspol']",3
2128,"RT @iAnkurSingh: Assam:
Tests- 1.02 lakh
Cases- 583
Positivity- 0.5%

Maharashtra:
Tests- 2.08 lakh
Cases- 51,751
Positivity- 24.87%

Mahar…","RT @iAnkurSingh: Assam:
Tests- 1.02 lakh
Cases- 583
Positivity- 0.5%

Maharashtra:
Tests- 2.08 lakh
Cases- 51,751
Positivity- 24.87%

Mahar…",Assam Tests lakh Cases Positivity Maharashtra Tests lakh Cases Positivity Mahar,"['Assam', 'Tests', 'lakh', 'Cases', 'Positivity', 'Maharashtra', 'Tests', 'lakh', 'Cases', 'Positivity', 'Mahar']","['Assam', 'Cases', 'Positivity', 'Maharashtra', 'Tests', 'Cases', 'Positivity', 'Mahar']", assam test   lakh case  posit   maharashtra test   lakh case   posit   mahar…,True,['@iAnkurSingh'],[],[],3
2133,RT @peterboroughtel: Peterborough is now back in the top 15 areas of the country with the highest rates of new Covid cases according to the…,RT @peterboroughtel: Peterborough is now back in the top 15 areas of the country with the highest rates of new Covid cases according to the…,Peterborough back areas country with highest rates Covid cases according,"['Peterborough', 'back', 'areas', 'country', 'with', 'highest', 'rates', 'Covid', 'cases', 'according']","['Peterborough', 'areas', 'country', 'rates', 'Covid', 'cases']", peterborough back top  area countri highest rate new covid case accord the…,True,['@peterboroughtel'],[],[],3
2169,RT @rhiannonev: I was really lucky and got my hair cut today at the lovely East Village @bluetitlondon and it was SO NICE. https://t.co/tZx…,RT @rhiannonev: I was really lucky and got my hair cut today at the lovely East Village @bluetitlondon and it was SO NICE. ,really lucky hair today lovely East Village NICE,"['really', 'lucky', 'hair', 'today', 'lovely', 'East', 'Village', 'NICE']","['hair', 'today', 'East', 'Village', 'NICE']", realli lucki got hair cut today love east villag nice ,True,['@rhiannonev'],['@bluetitlondon'],[],3
2175,"Our daily covid cases are lower than Japan's right now, holy shit.","Our daily covid cases are lower than Japan's right now, holy shit.",daily covid cases lower than Japan right holy shit,"['daily', 'covid', 'cases', 'lower', 'than', 'Japan', 'right', 'holy', 'shit']","['covid', 'cases', 'Japan', 'holy', 'shit']",daili covid case lower japan right holi shit ,False,[],[],[],3
2204,RT @sandhyanairTOI: There were 11 covid deaths in 2 pvt hospitals in Nalasopara yesterday. Families alleged deaths due to oxygen shortage.…,RT @sandhyanairTOI: There were 11 covid deaths in 2 pvt hospitals in Nalasopara yesterday. Families alleged deaths due to oxygen shortage.…,There were covid deaths hospitals Nalasopara yesterday Families alleged deaths oxygen shortage,"['There', 'were', 'covid', 'deaths', 'hospitals', 'Nalasopara', 'yesterday', 'Families', 'alleged', 'deaths', 'oxygen', 'shortage']","['deaths', 'hospitals', 'Nalasopara', 'yesterday', 'Families', 'deaths', 'oxygen', 'shortage']",  covid death  pvt hospit nalasopara yesterday famili alleg death due oxygen shortag …,True,['@sandhyanairTOI'],[],[],3
2220,"There's good reason to suspect multiple massive ""cut money"" scams relating to Covid in India, starting with the exp… https://t.co/0Z7EyZgSmk","There's good reason to suspect multiple massive ""cut money"" scams relating to Covid in India, starting with the exp… ",There good reason suspect multiple massive money scams relating Covid India starting with,"['There', 'good', 'reason', 'suspect', 'multiple', 'massive', 'money', 'scams', 'relating', 'Covid', 'India', 'starting', 'with']","['reason', 'money', 'scams', 'Covid', 'India']",good reason suspect multipl massiv cut money scam relat covid india start exp… ,False,[],[],[],3
2271,"RT @dmuthuk: The moral authority always comes from practicing what we speak. As Covid situation is worsening across the country, it's high…","RT @dmuthuk: The moral authority always comes from practicing what we speak. As Covid situation is worsening across the country, it's high…",moral authority always comes from practicing what speak Covid situation worsening across country high,"['moral', 'authority', 'always', 'comes', 'from', 'practicing', 'what', 'speak', 'Covid', 'situation', 'worsening', 'across', 'country', 'high']","['authority', 'speak', 'Covid', 'situation', 'country']", moral author alway come practic speak covid situat worsen across countri high…,True,['@dmuthuk'],[],[],3
2296,"It's sad how you survive 2020 and covid, only to get killed by your neighborhood cop… smh.","It's sad how you survive 2020 and covid, only to get killed by your neighborhood cop… smh.",survive covid only killed your neighborhood,"['survive', 'covid', 'only', 'killed', 'your', 'neighborhood']","['survive', 'covid', 'neighborhood']",sad surviv  covid get kill neighborhood cop… smh ,False,[],[],[],3
2308,Agree !,Agree !,Agree,['Agree'],[],agre ,False,[],[],[],3
2315,"RT @iAnkurSingh: Assam:
Tests- 1.02 lakh
Cases- 583
Positivity- 0.5%

Maharashtra:
Tests- 2.08 lakh
Cases- 51,751
Positivity- 24.87%

Mahar…","RT @iAnkurSingh: Assam:
Tests- 1.02 lakh
Cases- 583
Positivity- 0.5%

Maharashtra:
Tests- 2.08 lakh
Cases- 51,751
Positivity- 24.87%

Mahar…",Assam Tests lakh Cases Positivity Maharashtra Tests lakh Cases Positivity Mahar,"['Assam', 'Tests', 'lakh', 'Cases', 'Positivity', 'Maharashtra', 'Tests', 'lakh', 'Cases', 'Positivity', 'Mahar']","['Assam', 'Cases', 'Positivity', 'Maharashtra', 'Tests', 'Cases', 'Positivity', 'Mahar']", assam test   lakh case  posit   maharashtra test   lakh case   posit   mahar…,True,['@iAnkurSingh'],[],[],3
2343,"Digihermit wishes you a very happy Ramadan Mubarak

#ramadan #islam #muslim #quran #ramadhan #allah #love #eid… https://t.co/FuJhfF56c3","Digihermit wishes you a very happy Ramadan Mubarak

#ramadan #islam #muslim #quran #ramadhan #allah #love #eid… ",Digihermit wishes very happy Ramadan Mubarak #ramadan #islam #muslim #quran #ramadhan #allah #love #eid,"['Digihermit', 'wishes', 'very', 'happy', 'Ramadan', 'Mubarak', '#', 'ramadan', '#', 'islam', '#', 'muslim', '#', 'quran', '#', 'ramadhan', '#', 'allah', '#', 'love', '#', 'eid']","['Digihermit', 'Ramadan', 'Mubarak', 'ramadan', 'love', 'eid']",digihermit wish happi ramadan mubarak #ramadan #islam #muslim #quran #ramadhan #allah #love #eid… ,False,[],[],"['#ramadan', '#islam', '#muslim', '#quran', '#ramadhan', '#allah', '#love', '#eid']",3
2364,"RT @BenRothenberg: ATP #2 Daniil Medvedev tests positive for COVID, knocking him out of the Monte Carlo Masters. 

This is the highest-prof…","RT @BenRothenberg: ATP #2 Daniil Medvedev tests positive for COVID, knocking him out of the Monte Carlo Masters. 

This is the highest-prof…",Daniil Medvedev tests positive COVID knocking Monte Carlo Masters This highest prof,"['Daniil', 'Medvedev', 'tests', 'positive', 'COVID', 'knocking', 'Monte', 'Carlo', 'Masters', 'This', 'highest', 'prof']","['Daniil', 'Medvedev', 'tests', 'COVID', 'Monte', 'Carlo', 'Masters', 'prof']", atp # daniil medvedev test posit covid knock mont carlo master highest prof…,True,['@BenRothenberg'],[],[],3
2369,"RT @Dr2NisreenAlwan: It’s unbelievable that the list of covid symptoms on the NHS website are still to this day restricted to cough, fever…","RT @Dr2NisreenAlwan: It’s unbelievable that the list of covid symptoms on the NHS website are still to this day restricted to cough, fever…",unbelievable that list covid symptoms website still this restricted cough fever,"['unbelievable', 'that', 'list', 'covid', 'symptoms', 'website', 'still', 'this', 'restricted', 'cough', 'fever']","['list', 'covid', 'symptoms', 'cough', 'fever']", it’ unbeliev list covid symptom nh websit still day restrict cough fever…,True,['@Dr2NisreenAlwan'],[],[],3
2374,RT @sarahrutherfor2: Mask wearing may be useful in crowded situations when the virus is rampant. I don’t see any good reason for it to cont…,RT @sarahrutherfor2: Mask wearing may be useful in crowded situations when the virus is rampant. I don’t see any good reason for it to cont…,Mask wearing useful crowded situations when virus rampant good reason cont,"['Mask', 'wearing', 'useful', 'crowded', 'situations', 'when', 'virus', 'rampant', 'good', 'reason', 'cont']","['Mask', 'situations', 'virus', 'reason', 'cont']", mask wear may use crowd situat viru rampant don’t see good reason cont…,True,['@sarahrutherfor2'],[],[],3
2378,"RT @anubha1812: #हिन्दू_नववर्ष की सभी को शुभकामनाएं ..  happy #gudipadwa2021 
happy #navratri 
happy #Ugadi 
happy #ramadanmubarak 

Everyo…","RT @anubha1812: #हिन्दू_नववर्ष की सभी को शुभकामनाएं ..  happy #gudipadwa2021 
happy #navratri 
happy #Ugadi 
happy #ramadanmubarak 

Everyo…",happy #gudipadwa happy #navratri happy #Ugadi happy #ramadanmubarak Everyo,"['happy', '#', 'gudipadwa', 'happy', '#', 'navratri', 'happy', '#', 'Ugadi', 'happy', '#', 'ramadanmubarak', 'Everyo']","['gudipadwa', 'Ugadi', 'ramadanmubarak', 'Everyo']", #हिन्दू नववर्ष की सभी को शुभकामनाएं happi #gudipadwa happi #navratri happi #ugadi happi #ramadanmubarak everyo…,True,['@anubha1812'],[],"['#gudipadwa2021', '#navratri', '#Ugadi', '#ramadanmubarak']",3
2390,"RT @JustinTrudeau: While COVID-19 may keep us from gathering in person this Ramadan, it can’t stop Muslims from celebrating the values at t…","RT @JustinTrudeau: While COVID-19 may keep us from gathering in person this Ramadan, it can’t stop Muslims from celebrating the values at t…",While COVID keep from gathering person this Ramadan stop Muslims from celebrating values,"['While', 'COVID', 'keep', 'from', 'gathering', 'person', 'this', 'Ramadan', 'stop', 'Muslims', 'from', 'celebrating', 'values']","['COVID', 'person', 'Ramadan', 'Muslims', 'values']", covid  may keep us gather person ramadan can’t stop muslim celebr valu t…,True,['@JustinTrudeau'],[],[],3
2393,RT @kidneycareuk: Ramadan begins today and both scholarly leaders and the British Islamic Medical Association have stated that it is permis…,RT @kidneycareuk: Ramadan begins today and both scholarly leaders and the British Islamic Medical Association have stated that it is permis…,Ramadan begins today both scholarly leaders British Islamic Medical Association have stated that permis,"['Ramadan', 'begins', 'today', 'both', 'scholarly', 'leaders', 'British', 'Islamic', 'Medical', 'Association', 'have', 'stated', 'that', 'permis']","['Ramadan', 'today', 'leaders', 'Islamic', 'Medical', 'Association', 'permis']", ramadan begin today scholarli leader british islam medic associ state permis…,True,['@kidneycareuk'],[],[],3
2395,"RT @iAnkurSingh: Assam:
Tests- 1.02 lakh
Cases- 583
Positivity- 0.5%

Maharashtra:
Tests- 2.08 lakh
Cases- 51,751
Positivity- 24.87%

Mahar…","RT @iAnkurSingh: Assam:
Tests- 1.02 lakh
Cases- 583
Positivity- 0.5%

Maharashtra:
Tests- 2.08 lakh
Cases- 51,751
Positivity- 24.87%

Mahar…",Assam Tests lakh Cases Positivity Maharashtra Tests lakh Cases Positivity Mahar,"['Assam', 'Tests', 'lakh', 'Cases', 'Positivity', 'Maharashtra', 'Tests', 'lakh', 'Cases', 'Positivity', 'Mahar']","['Assam', 'Cases', 'Positivity', 'Maharashtra', 'Tests', 'Cases', 'Positivity', 'Mahar']", assam test   lakh case  posit   maharashtra test   lakh case   posit   mahar…,True,['@iAnkurSingh'],[],[],3
2400,"RT @Gopal_Italia: Shri Mahesh Anghan is a social worker and newly elected AAP councillor of Surat Municipal Corporation. 

He has started C…","RT @Gopal_Italia: Shri Mahesh Anghan is a social worker and newly elected AAP councillor of Surat Municipal Corporation. 

He has started C…",Shri Mahesh Anghan social worker newly elected councillor Surat Municipal Corporation started,"['Shri', 'Mahesh', 'Anghan', 'social', 'worker', 'newly', 'elected', 'councillor', 'Surat', 'Municipal', 'Corporation', 'started']","['Shri', 'Mahesh', 'Anghan', 'worker', 'councillor', 'Surat', 'Municipal', 'Corporation']", shri mahesh anghan social worker newli elect aap councillor surat municip corpor start c…,True,['@Gopal_Italia'],[],[],3
2423,RT @rohini_sgh: Just as @RahulGandhi had been insisting all along. After mocking and abusing him and shrieking that no one takes him seriou…,RT @rohini_sgh: Just as @RahulGandhi had been insisting all along. After mocking and abusing him and shrieking that no one takes him seriou…,Just been insisting along After mocking abusing shrieking that takes seriou,"['Just', 'been', 'insisting', 'along', 'After', 'mocking', 'abusing', 'shrieking', 'that', 'takes', 'seriou']",['seriou'], insist along mock abus shriek one take seriou…,True,['@rohini_sgh'],['@RahulGandhi'],[],3
2426,"RT @livemint: #COVID19 | Migrants arrive in huge numbers at Mumbai station amid lockdown fear, Railways calls it summer rush

https://t.co/…","RT @livemint: #COVID19 | Migrants arrive in huge numbers at Mumbai station amid lockdown fear, Railways calls it summer rush

",#COVID Migrants arrive huge numbers Mumbai station amid lockdown fear Railways calls summer rush,"['#', 'COVID', 'Migrants', 'arrive', 'huge', 'numbers', 'Mumbai', 'station', 'amid', 'lockdown', 'fear', 'Railways', 'calls', 'summer', 'rush']","['COVID', 'Migrants', 'numbers', 'Mumbai', 'station', 'fear', 'Railways', 'summer', 'rush']", #covid migrant arriv huge number mumbai station amid lockdown fear railway call summer rush ,True,['@livemint'],[],['#COVID19'],3
2427,"Why purchase Loose Diamond💎 from Surat,India?
Watch out - https://t.co/FXHEjHoi5j","Why purchase Loose Diamond💎 from Surat,India?
Watch out - ",purchase Loose Diamond from Surat India Watch,"['purchase', 'Loose', 'Diamond', 'from', 'Surat', 'India', 'Watch']","['purchase', 'Loose', 'Diamond', 'Surat', 'India', 'Watch']",purchas loos diamond💎 surat india watch ,False,[],[],[],3
2433,"RT @lucifer_damned: Last year, one IITian on my fb  explained the “genius of Modi in saving India from Corona by beating utensils through “…","RT @lucifer_damned: Last year, one IITian on my fb  explained the “genius of Modi in saving India from Corona by beating utensils through “…",Last year IITian explained genius Modi saving India from Corona beating utensils through,"['Last', 'year', 'IITian', 'explained', 'genius', 'Modi', 'saving', 'India', 'from', 'Corona', 'beating', 'utensils', 'through']","['year', 'IITian', 'Modi', 'India', 'Corona', 'utensils']", last year one iitian fb explain “geniu modi save india corona beat utensil “…,True,['@lucifer_damned'],[],[],3
2438,"RT @TaRa_NL_: «Early in the morning
It's the dawn of a new day,
New hopes, new dreams, new ways
I open up my heart and
I'm gonna do my part…","RT @TaRa_NL_: «Early in the morning
It's the dawn of a new day,
New hopes, new dreams, new ways
I open up my heart and
I'm gonna do my part…",Early morning dawn hopes dreams ways open heart gonna part,"['Early', 'morning', 'dawn', 'hopes', 'dreams', 'ways', 'open', 'heart', 'gon', 'na', 'part']","['morning', 'dawn', 'dreams', 'ways', 'heart', 'gon', 'part']", «earli morn dawn new day new hope new dream new way open heart gonna part…,True,['@TaRa_NL_'],[],[],3
2446,Excellent depiction of current situation prevalent in india.,Excellent depiction of current situation prevalent in india.,Excellent depiction current situation prevalent india,"['Excellent', 'depiction', 'current', 'situation', 'prevalent', 'india']","['depiction', 'situation', 'prevalent', 'india']",excel depict current situat preval india ,False,[],[],[],3
2447,RT @Revival93843683: FATF Summons India With Documents and Will Put India Into Grey List https://t.co/G1cCo2jkiL via @YouTube,RT @Revival93843683: FATF Summons India With Documents and Will Put India Into Grey List  via @YouTube,FATF Summons India With Documents Will India Into Grey List,"['FATF', 'Summons', 'India', 'With', 'Documents', 'Will', 'India', 'Into', 'Grey', 'List']","['FATF', 'Summons', 'India', 'Documents', 'Will', 'India', 'Into', 'Grey', 'List']", fatf summon india document put india grey list via ,True,['@Revival93843683'],['@YouTube'],[],3
2464,"RT @Prajapati232120: @IndiaToday @SonuSood @mustafashk #SSCGD_ALL_MEDICAL_FIT_JOINING_2018 
@india today","RT @Prajapati232120: @IndiaToday @SonuSood @mustafashk #SSCGD_ALL_MEDICAL_FIT_JOINING_2018 
@india today",#SSCGD MEDICAL JOINING today,"['#', 'SSCGD', 'MEDICAL', 'JOINING', 'today']","['SSCGD', 'MEDICAL', 'JOINING', 'today']", #sscgd medic fit join  today,True,['@Prajapati232120'],"['@IndiaToday', '@SonuSood', '@mustafashk', '@india']",['#SSCGD_ALL_MEDICAL_FIT_JOINING_2018'],3
2495,RT @TaraKyal1: @anubha1812 @CNNnews18 Ma’am pls do something for the IB. The IB in fact has a proper non exam route this year which countri…,RT @TaraKyal1: @anubha1812 @CNNnews18 Ma’am pls do something for the IB. The IB in fact has a proper non exam route this year which countri…,something fact proper exam route this year which countri,"['something', 'fact', 'proper', 'exam', 'route', 'this', 'year', 'which', 'countri']","['something', 'fact', 'route', 'year', 'countri']", ma’am pl someth ib ib fact proper non exam rout year countri…,True,['@TaraKyal1'],"['@anubha1812', '@CNNnews18']",[],3
2496,"RT @EjazSRKian: Chak De India world premiere in Somerset House, London..❤

#ShahRukhKhan https://t.co/i3sqxELBtR","RT @EjazSRKian: Chak De India world premiere in Somerset House, London..❤

#ShahRukhKhan ",Chak India world premiere Somerset House London #ShahRukhKhan,"['Chak', 'India', 'world', 'premiere', 'Somerset', 'House', 'London', '#', 'ShahRukhKhan']","['Chak', 'India', 'world', 'Somerset', 'House', 'London', 'ShahRukhKhan']", chak de india world premier somerset hous london ❤ #shahrukhkhan ,True,['@EjazSRKian'],[],['#ShahRukhKhan'],3
2504,"@unacademy 🏏1. Reserve Bank of India
🏏2. The percentage of earth surface covered by India is 2.4.
🏏3. 8 September… https://t.co/fF2oPIdHu2","@unacademy 🏏1. Reserve Bank of India
🏏2. The percentage of earth surface covered by India is 2.4.
🏏3. 8 September… ",Reserve Bank India percentage earth surface covered India September,"['Reserve', 'Bank', 'India', 'percentage', 'earth', 'surface', 'covered', 'India', 'September']","['Reserve', 'Bank', 'India', 'percentage', 'earth', 'surface', 'India', 'September']", 🏏 reserv bank india 🏏 percentag earth surfac cover india   🏏  september… ,False,[],['@unacademy'],[],3
2510,"RT @LiveLawIndia: 'Friends, to have a more civilized India, it is our responsibility to strengthen judiciary. Our Constitution provides a s…","RT @LiveLawIndia: 'Friends, to have a more civilized India, it is our responsibility to strengthen judiciary. Our Constitution provides a s…",Friends have more civilized India responsibility strengthen judiciary Constitution provides,"['Friends', 'have', 'more', 'civilized', 'India', 'responsibility', 'strengthen', 'judiciary', 'Constitution', 'provides']","['Friends', 'India', 'responsibility', 'strengthen', 'Constitution']", friend civil india respons strengthen judiciari constitut provid s…,True,['@LiveLawIndia'],[],[],3
2513,"RT @RealAbdulSubhan: There’s no difference in Hindu extremists in India and Muslim extremists in Pakistan.
 https://t.co/GKaMmaxAlN","RT @RealAbdulSubhan: There’s no difference in Hindu extremists in India and Muslim extremists in Pakistan.
 ",There difference Hindu extremists India Muslim extremists Pakistan,"['There', 'difference', 'Hindu', 'extremists', 'India', 'Muslim', 'extremists', 'Pakistan']","['difference', 'Hindu', 'India', 'Muslim', 'Pakistan']", there’ differ hindu extremist india muslim extremist pakistan ,True,['@RealAbdulSubhan'],[],[],3
2514,RT @IndiaHistorypic: 1890s :: Peace In Karachi When It Was Part of India https://t.co/NtYCAoT2VS,RT @IndiaHistorypic: 1890s :: Peace In Karachi When It Was Part of India ,Peace Karachi When Part India,"['Peace', 'Karachi', 'When', 'Part', 'India']","['Peace', 'Karachi', 'Part', 'India']", peac karachi part india ,True,['@IndiaHistorypic'],[],[],3
2517,"RT @shytigress: Jagmeet Singh's Family left India as Refugees decades ago.They abandoned  their rights to Indian citizenship.
Jagmeet is Pe…","RT @shytigress: Jagmeet Singh's Family left India as Refugees decades ago.They abandoned  their rights to Indian citizenship.
Jagmeet is Pe…",Jagmeet Singh Family left India Refugees decades They abandoned their rights Indian citizenship Jagmeet,"['Jagmeet', 'Singh', 'Family', 'left', 'India', 'Refugees', 'decades', 'They', 'abandoned', 'their', 'rights', 'Indian', 'citizenship', 'Jagmeet']","['Jagmeet', 'Singh', 'Family', 'India', 'Refugees', 'rights', 'citizenship', 'Jagmeet']", jagmeet singh famili left india refuge decad ago abandon right indian citizenship jagmeet pe…,True,['@shytigress'],[],[],3
2519,"RT @lucifer_damned: Last year, one IITian on my fb  explained the “genius of Modi in saving India from Corona by beating utensils through “…","RT @lucifer_damned: Last year, one IITian on my fb  explained the “genius of Modi in saving India from Corona by beating utensils through “…",Last year IITian explained genius Modi saving India from Corona beating utensils through,"['Last', 'year', 'IITian', 'explained', 'genius', 'Modi', 'saving', 'India', 'from', 'Corona', 'beating', 'utensils', 'through']","['year', 'IITian', 'Modi', 'India', 'Corona', 'utensils']", last year one iitian fb explain “geniu modi save india corona beat utensil “…,True,['@lucifer_damned'],[],[],3
2522,"RT @ShroffMeghana: When kids are brainwashed so openly, it's not just horrifying but also extremely sad that innocent minds are being poiso…","RT @ShroffMeghana: When kids are brainwashed so openly, it's not just horrifying but also extremely sad that innocent minds are being poiso…",When kids brainwashed openly just horrifying also extremely that innocent minds being poiso,"['When', 'kids', 'brainwashed', 'openly', 'just', 'horrifying', 'also', 'extremely', 'that', 'innocent', 'minds', 'being', 'poiso']","['kids', 'minds', 'poiso']", kid brainwash openli horrifi also extrem sad innoc mind poiso…,True,['@ShroffMeghana'],[],[],3
2526,"RT @Darthsoul0: Size of Vatican Church : 21,000 Sq. meters.

Size of Madurai Meenakshi temple: 65,000 sq. meters.

Almost everyone in the w…","RT @Darthsoul0: Size of Vatican Church : 21,000 Sq. meters.

Size of Madurai Meenakshi temple: 65,000 sq. meters.

Almost everyone in the w…",Size Vatican Church meters Size Madurai Meenakshi temple meters Almost everyone,"['Size', 'Vatican', 'Church', 'meters', 'Size', 'Madurai', 'Meenakshi', 'temple', 'meters', 'Almost', 'everyone']","['Vatican', 'Church', 'meters', 'Size', 'Madurai', 'Meenakshi', 'temple', 'meters', 'everyone']", size vatican church   sq meter size madurai meenakshi templ   sq meter almost everyon w…,True,['@Darthsoul0'],[],[],3
2531,"RT @dwnews: Hindu pilgrims flocked to take a holy bath in India's Ganges river, even as the country logged the world's highest tally of new…","RT @dwnews: Hindu pilgrims flocked to take a holy bath in India's Ganges river, even as the country logged the world's highest tally of new…",Hindu pilgrims flocked take holy bath India Ganges river even country logged world highest tally,"['Hindu', 'pilgrims', 'flocked', 'take', 'holy', 'bath', 'India', 'Ganges', 'river', 'even', 'country', 'logged', 'world', 'highest', 'tally']","['Hindu', 'bath', 'India', 'Ganges', 'country', 'world']", hindu pilgrim flock take holi bath india gang river even countri log world highest talli new…,True,['@dwnews'],[],[],3
2541,RT @rohini_sgh: Just as @RahulGandhi had been insisting all along. After mocking and abusing him and shrieking that no one takes him seriou…,RT @rohini_sgh: Just as @RahulGandhi had been insisting all along. After mocking and abusing him and shrieking that no one takes him seriou…,Just been insisting along After mocking abusing shrieking that takes seriou,"['Just', 'been', 'insisting', 'along', 'After', 'mocking', 'abusing', 'shrieking', 'that', 'takes', 'seriou']",['seriou'], insist along mock abus shriek one take seriou…,True,['@rohini_sgh'],['@RahulGandhi'],[],3
2546,RT @rohini_sgh: Just as @RahulGandhi had been insisting all along. After mocking and abusing him and shrieking that no one takes him seriou…,RT @rohini_sgh: Just as @RahulGandhi had been insisting all along. After mocking and abusing him and shrieking that no one takes him seriou…,Just been insisting along After mocking abusing shrieking that takes seriou,"['Just', 'been', 'insisting', 'along', 'After', 'mocking', 'abusing', 'shrieking', 'that', 'takes', 'seriou']",['seriou'], insist along mock abus shriek one take seriou…,True,['@rohini_sgh'],['@RahulGandhi'],[],3
2554,@deewanadeepu @arunpudur @TwitterSupport As oppression? There is like over a billion Hindus in India and 200 millio… https://t.co/Exoe1p3Z83,@deewanadeepu @arunpudur @TwitterSupport As oppression? There is like over a billion Hindus in India and 200 millio… ,oppression There like over billion Hindus India millio,"['oppression', 'There', 'like', 'over', 'billion', 'Hindus', 'India', 'millio']","['oppression', 'Hindus', 'India', 'millio']", oppress like billion hindu india  millio… ,False,[],"['@deewanadeepu', '@arunpudur', '@TwitterSupport']",[],3
2558,RT @RanaAyyub: What is left for a virus to kill .....,RT @RanaAyyub: What is left for a virus to kill .....,What left virus kill,"['What', 'left', 'virus', 'kill']","['virus', 'kill']", left viru kill ,True,['@RanaAyyub'],[],[],3
2559,"RT @Darkblade694: @vijayendra0505 Listen Sir VIJAYENDRA, First of all vaccine for Teenagers has Not Arrived Yet. Wht If your Child is Into…","RT @Darkblade694: @vijayendra0505 Listen Sir VIJAYENDRA, First of all vaccine for Teenagers has Not Arrived Yet. Wht If your Child is Into…",Listen VIJAYENDRA First vaccine Teenagers Arrived your Child Into,"['Listen', 'VIJAYENDRA', 'First', 'vaccine', 'Teenagers', 'Arrived', 'your', 'Child', 'Into']","['Listen', 'VIJAYENDRA', 'First', 'vaccine', 'Teenagers', 'Arrived', 'Child', 'Into']", listen sir vijayendra first vaccin teenag arriv yet wht child into…,True,['@Darkblade694'],['@vijayendra0505'],[],3
