,Tweets,new,tidy_text,tok,nouns,clean_tweet,is_retweet,retweeted,mentioned,hashtags,cluster
574,"""A member of staff carries a tray of drinks at Allerton Manor golf course's new outdoor 250 seater beer garden"". I… https://t.co/YGBW7JUQpY","""A member of staff carries a tray of drinks at Allerton Manor golf course's new outdoor 250 seater beer garden"". I… ",member staff carries tray drinks Allerton Manor golf course outdoor seater beer garden,"['member', 'staff', 'carries', 'tray', 'drinks', 'Allerton', 'Manor', 'golf', 'course', 'outdoor', 'seater', 'beer', 'garden']","['member', 'staff', 'drinks', 'Allerton', 'Manor', 'golf', 'course', 'seater', 'beer', 'garden']", member staff carri tray drink allerton manor golf cours new outdoor  seater beer garden i… ,False,[],[],[],9
575,RT @CasparQC: Sitting outside a pub in the cold not for me but it was So So good to see 18 and 20 head out with springs in their steps to m…,RT @CasparQC: Sitting outside a pub in the cold not for me but it was So So good to see 18 and 20 head out with springs in their steps to m…,Sitting outside cold good head with springs their steps,"['Sitting', 'outside', 'cold', 'good', 'head', 'with', 'springs', 'their', 'steps']","['head', 'springs', 'steps']", sit outsid pub cold good see   head spring step m…,True,['@CasparQC'],[],[],9
588,"RT @inyourareaM: COVID WILL NOT STOP ME FROM CELEBRATING WHEEIN’S SOLO

#WHEEIN's 1st Mini Album 'Redd'
WHEEIN WATER COLOR IS OUT
#WHEEIN_W…","RT @inyourareaM: COVID WILL NOT STOP ME FROM CELEBRATING WHEEIN’S SOLO

#WHEEIN's 1st Mini Album 'Redd'
WHEEIN WATER COLOR IS OUT
#WHEEIN_W…",COVID WILL STOP FROM CELEBRATING WHEEIN SOLO #WHEEIN Mini Album Redd WHEEIN WATER COLOR #WHEEIN,"['COVID', 'WILL', 'STOP', 'FROM', 'CELEBRATING', 'WHEEIN', 'SOLO', '#', 'WHEEIN', 'Mini', 'Album', 'Redd', 'WHEEIN', 'WATER', 'COLOR', '#', 'WHEEIN']","['COVID', 'WILL', 'STOP', 'FROM', 'CELEBRATING', 'WHEEIN', 'SOLO', 'WHEEIN', 'Mini', 'Album', 'Redd', 'WHEEIN', 'WATER', 'COLOR', 'WHEEIN']", covid stop celebr wheein’ solo #wheein st mini album redd wheein water color #wheein w…,True,['@inyourareaM'],[],"['#WHEEIN', '#WHEEIN_W']",9
592,"April 10, 2021 Personnel of Burgos MPS conducted ARIRANG at Brgy cadacad this town re crime prevention, muncipal or… https://t.co/KVzxPKrnej","April 10, 2021 Personnel of Burgos MPS conducted ARIRANG at Brgy cadacad this town re crime prevention, muncipal or… ",April Personnel Burgos conducted ARIRANG Brgy cadacad this town crime prevention muncipal,"['April', 'Personnel', 'Burgos', 'conducted', 'ARIRANG', 'Brgy', 'cadacad', 'this', 'town', 'crime', 'prevention', 'muncipal']","['April', 'Personnel', 'Burgos', 'ARIRANG', 'Brgy', 'cadacad', 'town', 'crime', 'prevention', 'muncipal']",april   personnel burgo mp conduct arirang brgi cadacad town crime prevent muncip or… ,False,[],[],[],9
601,RT @sanket: The fact that the kumbh congregation is still on is because the state and the central government is scared. Scared of religious…,RT @sanket: The fact that the kumbh congregation is still on is because the state and the central government is scared. Scared of religious…,fact that kumbh congregation still because state central government scared Scared religious,"['fact', 'that', 'kumbh', 'congregation', 'still', 'because', 'state', 'central', 'government', 'scared', 'Scared', 'religious']","['fact', 'congregation', 'state', 'government', 'Scared']", fact kumbh congreg still state central govern scare scare religious…,True,['@sanket'],[],[],9
687,"RT @freddiemac1: Sturgeons covid record is SLOWEST for schools going back, shops, hotels, bars, restaurants, health clubs opening.   SLOWES…","RT @freddiemac1: Sturgeons covid record is SLOWEST for schools going back, shops, hotels, bars, restaurants, health clubs opening.   SLOWES…",Sturgeons covid record SLOWEST schools going back shops hotels bars restaurants health clubs opening SLOWES,"['Sturgeons', 'covid', 'record', 'SLOWEST', 'schools', 'going', 'back', 'shops', 'hotels', 'bars', 'restaurants', 'health', 'clubs', 'opening', 'SLOWES']","['Sturgeons', 'record', 'SLOWEST', 'schools', 'hotels', 'bars', 'restaurants', 'health', 'clubs', 'SLOWES']", sturgeon covid record slowest school go back shop hotel bar restaur health club open slowes…,True,['@freddiemac1'],[],[],9
693,"RT @Social_Jangi98: Indian Media on Muslims: 

Tablighi jamaat is a ""Covid Hotspot"".
Muslims are ""Super spreaders jihadi""

Indian Media on…","RT @Social_Jangi98: Indian Media on Muslims: 

Tablighi jamaat is a ""Covid Hotspot"".
Muslims are ""Super spreaders jihadi""

Indian Media on…",Indian Media Muslims Tablighi jamaat Covid Hotspot Muslims Super spreaders jihadi Indian Media,"['Indian', 'Media', 'Muslims', 'Tablighi', 'jamaat', 'Covid', 'Hotspot', 'Muslims', 'Super', 'spreaders', 'jihadi', 'Indian', 'Media']","['Media', 'Muslims', 'Tablighi', 'jamaat', 'Covid', 'Hotspot', 'Muslims', 'Super', 'spreaders', 'Media']", indian media muslim tablighi jamaat covid hotspot muslim super spreader jihadi indian media on…,True,['@Social_Jangi98'],[],[],9
703,"@mjw0212 @WendyPuerto How many millions has ""covid"" killed?","@mjw0212 @WendyPuerto How many millions has ""covid"" killed?",many millions covid killed,"['many', 'millions', 'covid', 'killed']",['millions'], mani million covid kill ,False,[],"['@mjw0212', '@WendyPuerto']",[],9
756,"RT @KristenN_06: 1/9. Today, Apr 13 to Apr 19 - 8 additional countries below.
Daily #COVID19 Epidemic Forecasting. 
Vaccine figures per cou…","RT @KristenN_06: 1/9. Today, Apr 13 to Apr 19 - 8 additional countries below.
Daily #COVID19 Epidemic Forecasting. 
Vaccine figures per cou…",Today additional countries below Daily #COVID Epidemic Forecasting Vaccine figures,"['Today', 'additional', 'countries', 'below', 'Daily', '#', 'COVID', 'Epidemic', 'Forecasting', 'Vaccine', 'figures']","['Today', 'countries', 'Daily', 'COVID', 'Epidemic', 'Forecasting', 'Vaccine', 'figures']",   today apr  apr   addit countri daili #covid epidem forecast vaccin figur per cou…,True,['@KristenN_06'],[],['#COVID19'],9
761,@george__mack @G_S_Bhogal This seems to be very present with how we try to solve the #COVID crisis. Focus is single… https://t.co/jrDwMVNG1s,@george__mack @G_S_Bhogal This seems to be very present with how we try to solve the #COVID crisis. Focus is single… ,This seems very present with solve #COVID crisis Focus single,"['This', 'seems', 'very', 'present', 'with', 'solve', '#', 'COVID', 'crisis', 'Focus', 'single']","['COVID', 'crisis', 'Focus']", seem present tri solv #covid crisi focu single… ,False,[],"['@george__mack', '@G_S_Bhogal']",['#COVID'],9
781,"RT @priyankac19: Action: No masks needed,there is no Covid in Assam as per state Health Min
Reaction: Assam records a 4 fold increase in we…","RT @priyankac19: Action: No masks needed,there is no Covid in Assam as per state Health Min
Reaction: Assam records a 4 fold increase in we…",Action masks needed there Covid Assam state Health Reaction Assam records fold increase,"['Action', 'masks', 'needed', 'there', 'Covid', 'Assam', 'state', 'Health', 'Reaction', 'Assam', 'records', 'fold', 'increase']","['Action', 'masks', 'Covid', 'Assam', 'state', 'Health', 'Reaction', 'Assam', 'records', 'increase']", action mask need covid assam per state health min reaction assam record  fold increas we…,True,['@priyankac19'],[],[],9
783,RT @DNRamki: Maharashtra and especially the Mumbai Metropolitan Region is now officially beyond redemption. Every single hospital bed you c…,RT @DNRamki: Maharashtra and especially the Mumbai Metropolitan Region is now officially beyond redemption. Every single hospital bed you c…,Maharashtra especially Mumbai Metropolitan Region officially beyond redemption Every single hospital,"['Maharashtra', 'especially', 'Mumbai', 'Metropolitan', 'Region', 'officially', 'beyond', 'redemption', 'Every', 'single', 'hospital']","['Maharashtra', 'Mumbai', 'Metropolitan', 'Region', 'redemption', 'Every', 'hospital']", maharashtra especi mumbai metropolitan region offici beyond redempt everi singl hospit bed c…,True,['@DNRamki'],[],[],9
802,"RT @svaradarajan: Uttarakhand CM Just Doesn't Get It When He Says We Shouldn't Compare Kumbh to Markaz 

Spot-on analysis by @jahnavi_sen…","RT @svaradarajan: Uttarakhand CM Just Doesn't Get It When He Says We Shouldn't Compare Kumbh to Markaz 

Spot-on analysis by @jahnavi_sen…",Uttarakhand Just Doesn When Says Shouldn Compare Kumbh Markaz Spot analysis,"['Uttarakhand', 'Just', 'Doesn', 'When', 'Says', 'Shouldn', 'Compare', 'Kumbh', 'Markaz', 'Spot', 'analysis']","['Uttarakhand', 'Just', 'Doesn', 'Says', 'Shouldn', 'Compare', 'Kumbh', 'Markaz', 'Spot', 'analysis']", uttarakhand cm get say compar kumbh markaz spot analysi …,True,['@svaradarajan'],['@jahnavi_sen'],[],9
857,"RT @FrontalForce: The ""Delhi High Court"" has  allowed to open Hazrat Nizamuddin Markaz despite rising covid cases. Dear Delhites, take extr…","RT @FrontalForce: The ""Delhi High Court"" has  allowed to open Hazrat Nizamuddin Markaz despite rising covid cases. Dear Delhites, take extr…",Delhi High Court allowed open Hazrat Nizamuddin Markaz despite rising covid cases Dear Delhites take extr,"['Delhi', 'High', 'Court', 'allowed', 'open', 'Hazrat', 'Nizamuddin', 'Markaz', 'despite', 'rising', 'covid', 'cases', 'Dear', 'Delhites', 'take', 'extr']","['Delhi', 'High', 'Court', 'Hazrat', 'Nizamuddin', 'Markaz', 'covid', 'cases', 'Delhites', 'extr']", delhi high court allow open hazrat nizamuddin markaz despit rise covid case dear delhit take extr…,True,['@FrontalForce'],[],[],9
866,Disgusting....,Disgusting....,Disgusting,['Disgusting'],[],disgust ,False,[],[],[],9
873,RT @DalbidEU: Dawn breaks on a former 'United' Kingdom. Reflecting. If we've time for a Greensill Cameron inquiry we've time for a Covid Jo…,RT @DalbidEU: Dawn breaks on a former 'United' Kingdom. Reflecting. If we've time for a Greensill Cameron inquiry we've time for a Covid Jo…,Dawn breaks former United Kingdom Reflecting time Greensill Cameron inquiry time Covid,"['Dawn', 'breaks', 'former', 'United', 'Kingdom', 'Reflecting', 'time', 'Greensill', 'Cameron', 'inquiry', 'time', 'Covid']","['Dawn', 'breaks', 'United', 'Kingdom', 'Reflecting', 'time', 'Greensill', 'Cameron', 'inquiry', 'time', 'Covid']", dawn break former unit kingdom reflect time greensil cameron inquiri time covid jo…,True,['@DalbidEU'],[],[],9
875,"RT @Joydas: Cholera Epidemic Broke out in Kumbh Mela in 1783. Around 20,000 People died in a week. After that, the Sixth Cholera Pandemic B…","RT @Joydas: Cholera Epidemic Broke out in Kumbh Mela in 1783. Around 20,000 People died in a week. After that, the Sixth Cholera Pandemic B…",Cholera Epidemic Broke Kumbh Mela Around People died week After that Sixth Cholera Pandemic,"['Cholera', 'Epidemic', 'Broke', 'Kumbh', 'Mela', 'Around', 'People', 'died', 'week', 'After', 'that', 'Sixth', 'Cholera', 'Pandemic']","['Cholera', 'Epidemic', 'Broke', 'Kumbh', 'Mela', 'People', 'week', 'Sixth', 'Cholera', 'Pandemic']", cholera epidem broke kumbh mela  around   peopl die week sixth cholera pandem b…,True,['@Joydas'],[],[],9
883,"RT @thakkar_sameet: ** Mumbai **

Funds For Urdu Bhavan But Not Enough Fund To Dispose Covid Death Bodies Properly.  

Plastic Polythene Ba…","RT @thakkar_sameet: ** Mumbai **

Funds For Urdu Bhavan But Not Enough Fund To Dispose Covid Death Bodies Properly.  

Plastic Polythene Ba…",Mumbai Funds Urdu Bhavan Enough Fund Dispose Covid Death Bodies Properly Plastic Polythene,"['Mumbai', 'Funds', 'Urdu', 'Bhavan', 'Enough', 'Fund', 'Dispose', 'Covid', 'Death', 'Bodies', 'Properly', 'Plastic', 'Polythene']","['Mumbai', 'Funds', 'Urdu', 'Bhavan', 'Enough', 'Fund', 'Dispose', 'Covid', 'Death', 'Bodies', 'Properly', 'Plastic', 'Polythene']", mumbai fund urdu bhavan enough fund dispos covid death bodi properli plastic polythen ba…,True,['@thakkar_sameet'],[],[],9
894,Over 45s you are up!! 👊,Over 45s you are up!! 👊,Over,['Over'],[],👊,False,[],[],[],9
902,"RT @Steven_Swinford: Official announcement of  review by into Greensill *does not* state explicitly that it will look at lobbying

It state…","RT @Steven_Swinford: Official announcement of  review by into Greensill *does not* state explicitly that it will look at lobbying

It state…",Official announcement review into Greensill does state explicitly that will look lobbying state,"['Official', 'announcement', 'review', 'into', 'Greensill', 'does', 'state', 'explicitly', 'that', 'will', 'look', 'lobbying', 'state']","['announcement', 'review', 'Greensill', 'state', 'state']", offici announc review greensil state explicitli look lobbi state…,True,['@Steven_Swinford'],[],[],9
910,"RT @PIOLoboBatangas: COVID-19 UPDATE
As of April 13, 2021, 4pm

Source: Lobo Municipal Health Office

***
Stay safe and healthy, Loboans! h…","RT @PIOLoboBatangas: COVID-19 UPDATE
As of April 13, 2021, 4pm

Source: Lobo Municipal Health Office

***
Stay safe and healthy, Loboans! h…",COVID UPDATE April Source Lobo Municipal Health Office Stay safe healthy Loboans,"['COVID', 'UPDATE', 'April', 'Source', 'Lobo', 'Municipal', 'Health', 'Office', 'Stay', 'safe', 'healthy', 'Loboans']","['COVID', 'UPDATE', 'April', 'Source', 'Lobo', 'Municipal', 'Health', 'Office', 'Stay', 'Loboans']", covid  updat april   pm sourc lobo municip health offic stay safe healthi loboan h…,True,['@PIOLoboBatangas'],[],[],9
921,"RT @VarshaEGaikwad: Your health is our priority.Given the nature &amp; the spread of #Covid-19, the #MVA government feels conducting board exam…","RT @VarshaEGaikwad: Your health is our priority.Given the nature &amp; the spread of #Covid-19, the #MVA government feels conducting board exam…",Your health priority Given nature spread #Covid #MVA government feels conducting board exam,"['Your', 'health', 'priority', 'Given', 'nature', 'spread', '#', 'Covid', '#', 'MVA', 'government', 'feels', 'conducting', 'board', 'exam']","['health', 'priority', 'Given', 'nature', 'spread', 'Covid', 'MVA', 'government', 'feels', 'board', 'exam']", health prioriti given natur amp spread #covid  #mva govern feel conduct board exam…,True,['@VarshaEGaikwad'],[],"['#Covid-19', '#MVA']",9
949,@ScottSmithJr2 @NEWS1130 Not experimental. Nor risky . Covid is much riskier https://t.co/Ha8eQSBl55,@ScottSmithJr2 @NEWS1130 Not experimental. Nor risky . Covid is much riskier ,experimental risky Covid much riskier,"['experimental', 'risky', 'Covid', 'much', 'riskier']",['Covid'], experiment riski covid much riskier ,False,[],"['@ScottSmithJr2', '@NEWS1130']",[],9
954,"RT @nwarikoo: You can get a COVID vaccine shot at midnight Friday in Dearborn. 

To help observant Muslims who may not want to get shots du…","RT @nwarikoo: You can get a COVID vaccine shot at midnight Friday in Dearborn. 

To help observant Muslims who may not want to get shots du…",COVID vaccine shot midnight Friday Dearborn help observant Muslims want shots,"['COVID', 'vaccine', 'shot', 'midnight', 'Friday', 'Dearborn', 'help', 'observant', 'Muslims', 'want', 'shots']","['COVID', 'vaccine', 'shot', 'midnight', 'Friday', 'Dearborn', 'help', 'observant', 'Muslims', 'shots']", get covid vaccin shot midnight friday dearborn help observ muslim may want get shot du…,True,['@nwarikoo'],[],[],9
961,"RT @DrAsh_Mahendra: Government  Should  give relief to all Students for Board Exams this year.
More than 1.6 lakh  Covid Cases per day is n…","RT @DrAsh_Mahendra: Government  Should  give relief to all Students for Board Exams this year.
More than 1.6 lakh  Covid Cases per day is n…",Government Should give relief Students Board Exams this year More than lakh Covid Cases,"['Government', 'Should', 'give', 'relief', 'Students', 'Board', 'Exams', 'this', 'year', 'More', 'than', 'lakh', 'Covid', 'Cases']","['Government', 'Should', 'relief', 'Students', 'Board', 'Exams', 'year', 'lakh', 'Covid', 'Cases']", govern give relief student board exam year   lakh covid case per day n…,True,['@DrAsh_Mahendra'],[],[],9
964,RT @DNRamki: Maharashtra and especially the Mumbai Metropolitan Region is now officially beyond redemption. Every single hospital bed you c…,RT @DNRamki: Maharashtra and especially the Mumbai Metropolitan Region is now officially beyond redemption. Every single hospital bed you c…,Maharashtra especially Mumbai Metropolitan Region officially beyond redemption Every single hospital,"['Maharashtra', 'especially', 'Mumbai', 'Metropolitan', 'Region', 'officially', 'beyond', 'redemption', 'Every', 'single', 'hospital']","['Maharashtra', 'Mumbai', 'Metropolitan', 'Region', 'redemption', 'Every', 'hospital']", maharashtra especi mumbai metropolitan region offici beyond redempt everi singl hospit bed c…,True,['@DNRamki'],[],[],9
966,"https://t.co/PcGJWSmR9Z 

Oh dear"," 

Oh dear",dear,['dear'],['dear'], oh dear,False,[],[],[],9
1006,"RT @dockaurG: 1/ ""Very naive belief among politicians, journalists &amp; some scientists that somehow we can suppress this with lockdowns &amp; con…","RT @dockaurG: 1/ ""Very naive belief among politicians, journalists &amp; some scientists that somehow we can suppress this with lockdowns &amp; con…",Very naive belief among politicians journalists some scientists that somehow suppress this with lockdowns,"['Very', 'naive', 'belief', 'among', 'politicians', 'journalists', 'some', 'scientists', 'that', 'somehow', 'suppress', 'this', 'with', 'lockdowns']","['belief', 'politicians', 'journalists', 'scientists', 'lockdowns']",  naiv belief among politician journalist amp scientist somehow suppress lockdown amp con…,True,['@dockaurG'],[],[],9
1017,"""60 Minutes"" on its story about vaccine distribution in Palm Beach County
#breakingnews #news #china #trump #biden… https://t.co/zEH4XR45P5","""60 Minutes"" on its story about vaccine distribution in Palm Beach County
#breakingnews #news #china #trump #biden… ",Minutes story about vaccine distribution Palm Beach County #breakingnews #news #china #trump #biden,"['Minutes', 'story', 'about', 'vaccine', 'distribution', 'Palm', 'Beach', 'County', '#', 'breakingnews', '#', 'news', '#', 'china', '#', 'trump', '#', 'biden']","['Minutes', 'story', 'distribution', 'Palm', 'Beach', 'County', 'breakingnews', 'news', 'china', 'trump', 'biden']",  minut stori vaccin distribut palm beach counti #breakingnews #news #china #trump #biden… ,False,[],[],"['#breakingnews', '#news', '#china', '#trump', '#biden']",9
1041,"RT @screenname87: I think we all know by now variants were just used to scare us

https://t.co/hTfY1GEk3I","RT @screenname87: I think we all know by now variants were just used to scare us

",think know variants were just used scare,"['think', 'know', 'variants', 'were', 'just', 'used', 'scare']","['think', 'variants', 'scare']", think know variant use scare us ,True,['@screenname87'],[],[],9
1060,"Covid Situation is scary in Ahamedabad , Gujarat. Only supoer Rich can manage to get Hospital admission. The rest h… https://t.co/KtPKHSCR3A","Covid Situation is scary in Ahamedabad , Gujarat. Only supoer Rich can manage to get Hospital admission. The rest h… ",Covid Situation scary Ahamedabad Gujarat Only supoer Rich manage Hospital admission rest,"['Covid', 'Situation', 'scary', 'Ahamedabad', 'Gujarat', 'Only', 'supoer', 'Rich', 'manage', 'Hospital', 'admission', 'rest']","['Covid', 'Situation', 'Ahamedabad', 'Gujarat', 'Only', 'Rich', 'manage', 'Hospital', 'admission', 'rest']",covid situat scari ahamedabad gujarat supoer rich manag get hospit admiss rest h… ,False,[],[],[],9
1066,"RT @davidschneider: GOVERNMENT INQUIRIES:

Russia Report - suppressed ❌
Priti Patel bullying - ignored❌
Racism in UK - rigged❌
Covid respon…","RT @davidschneider: GOVERNMENT INQUIRIES:

Russia Report - suppressed ❌
Priti Patel bullying - ignored❌
Racism in UK - rigged❌
Covid respon…",GOVERNMENT INQUIRIES Russia Report suppressed Priti Patel bullying ignored Racism rigged Covid respon,"['GOVERNMENT', 'INQUIRIES', 'Russia', 'Report', 'suppressed', 'Priti', 'Patel', 'bullying', 'ignored', 'Racism', 'rigged', 'Covid', 'respon']","['GOVERNMENT', 'INQUIRIES', 'Russia', 'Report', 'Priti', 'Patel', 'bullying', 'Racism', 'Covid', 'respon']", govern inquiri russia report suppress ❌ priti patel bulli ignored❌ racism uk rigged❌ covid respon…,True,['@davidschneider'],[],[],9
1075,"RT @ThinkActTank: Was there any doubt about this happening? 

https://t.co/1a7WVHoFLT","RT @ThinkActTank: Was there any doubt about this happening? 

",there doubt about this happening,"['there', 'doubt', 'about', 'this', 'happening']","['doubt', 'happening']", doubt happen ,True,['@ThinkActTank'],[],[],9
1106,RT @DNRamki: Maharashtra and especially the Mumbai Metropolitan Region is now officially beyond redemption. Every single hospital bed you c…,RT @DNRamki: Maharashtra and especially the Mumbai Metropolitan Region is now officially beyond redemption. Every single hospital bed you c…,Maharashtra especially Mumbai Metropolitan Region officially beyond redemption Every single hospital,"['Maharashtra', 'especially', 'Mumbai', 'Metropolitan', 'Region', 'officially', 'beyond', 'redemption', 'Every', 'single', 'hospital']","['Maharashtra', 'Mumbai', 'Metropolitan', 'Region', 'redemption', 'Every', 'hospital']", maharashtra especi mumbai metropolitan region offici beyond redempt everi singl hospit bed c…,True,['@DNRamki'],[],[],9
1110,RT @LynnBrittney2: Yet another German court overturns Covid madness. https://t.co/caLhC9r7N0,RT @LynnBrittney2: Yet another German court overturns Covid madness. ,another German court overturns Covid madness,"['another', 'German', 'court', 'overturns', 'Covid', 'madness']","['court', 'Covid', 'madness']", yet anoth german court overturn covid mad ,True,['@LynnBrittney2'],[],[],9
1126,"Just got the news of my dear friend and leader, AIPC Maharashtra President Mathew Antony, and his family have teste… https://t.co/pviqpOfrwO","Just got the news of my dear friend and leader, AIPC Maharashtra President Mathew Antony, and his family have teste… ",Just news dear friend leader AIPC Maharashtra President Mathew Antony family have teste,"['Just', 'news', 'dear', 'friend', 'leader', 'AIPC', 'Maharashtra', 'President', 'Mathew', 'Antony', 'family', 'have', 'teste']","['news', 'friend', 'leader', 'AIPC', 'Maharashtra', 'President', 'Mathew', 'Antony', 'family', 'teste']",got news dear friend leader aipc maharashtra presid mathew antoni famili teste… ,False,[],[],[],9
1153,"RT @RohanV: Covid-19: Imagine the headlines if any other religion had been responsible for Kumbh-like gathering 

https://t.co/GvTVvaQXLm","RT @RohanV: Covid-19: Imagine the headlines if any other religion had been responsible for Kumbh-like gathering 

",Covid Imagine headlines other religion been responsible Kumbh like gathering,"['Covid', 'Imagine', 'headlines', 'other', 'religion', 'been', 'responsible', 'Kumbh', 'like', 'gathering']","['Covid', 'Imagine', 'religion', 'Kumbh']", covid  imagin headlin religion respons kumbh like gather ,True,['@RohanV'],[],[],9
1170,Yes I agree,Yes I agree,agree,['agree'],['agree'],ye agre,False,[],[],[],9
1174,"RT @thakkar_sameet: ** Mumbai **

Funds For Urdu Bhavan But Not Enough Fund To Dispose Covid Death Bodies Properly.  

Plastic Polythene Ba…","RT @thakkar_sameet: ** Mumbai **

Funds For Urdu Bhavan But Not Enough Fund To Dispose Covid Death Bodies Properly.  

Plastic Polythene Ba…",Mumbai Funds Urdu Bhavan Enough Fund Dispose Covid Death Bodies Properly Plastic Polythene,"['Mumbai', 'Funds', 'Urdu', 'Bhavan', 'Enough', 'Fund', 'Dispose', 'Covid', 'Death', 'Bodies', 'Properly', 'Plastic', 'Polythene']","['Mumbai', 'Funds', 'Urdu', 'Bhavan', 'Enough', 'Fund', 'Dispose', 'Covid', 'Death', 'Bodies', 'Properly', 'Plastic', 'Polythene']", mumbai fund urdu bhavan enough fund dispos covid death bodi properli plastic polythen ba…,True,['@thakkar_sameet'],[],[],9
1191,RT @sanket: The fact that the kumbh congregation is still on is because the state and the central government is scared. Scared of religious…,RT @sanket: The fact that the kumbh congregation is still on is because the state and the central government is scared. Scared of religious…,fact that kumbh congregation still because state central government scared Scared religious,"['fact', 'that', 'kumbh', 'congregation', 'still', 'because', 'state', 'central', 'government', 'scared', 'Scared', 'religious']","['fact', 'congregation', 'state', 'government', 'Scared']", fact kumbh congreg still state central govern scare scare religious…,True,['@sanket'],[],[],9
1218,"RT @XHNews: Chinese nationals are being offered COVID-19 vaccines in Cambodia as China's ""Spring Sprout"" vaccine program to inoculate Chine…","RT @XHNews: Chinese nationals are being offered COVID-19 vaccines in Cambodia as China's ""Spring Sprout"" vaccine program to inoculate Chine…",Chinese nationals being offered COVID vaccines Cambodia China Spring Sprout vaccine program inoculate Chine,"['Chinese', 'nationals', 'being', 'offered', 'COVID', 'vaccines', 'Cambodia', 'China', 'Spring', 'Sprout', 'vaccine', 'program', 'inoculate', 'Chine']","['nationals', 'COVID', 'vaccines', 'Cambodia', 'China', 'Spring', 'Sprout', 'vaccine', 'program', 'inoculate', 'Chine']", chines nation offer covid  vaccin cambodia china spring sprout vaccin program inocul chine…,True,['@XHNews'],[],[],9
1248,"RT @abplivenews: Delhi CM #ArvindKejriwal Requests Centre To Cancel #CBSE Exams; Hospitals To Focus On Emergency Surgeries

#COVID19 #Coron…","RT @abplivenews: Delhi CM #ArvindKejriwal Requests Centre To Cancel #CBSE Exams; Hospitals To Focus On Emergency Surgeries

#COVID19 #Coron…",Delhi #ArvindKejriwal Requests Centre Cancel #CBSE Exams Hospitals Focus Emergency Surgeries #COVID #Coron,"['Delhi', '#', 'ArvindKejriwal', 'Requests', 'Centre', 'Cancel', '#', 'CBSE', 'Exams', 'Hospitals', 'Focus', 'Emergency', 'Surgeries', '#', 'COVID', '#', 'Coron']","['Delhi', 'ArvindKejriwal', 'Requests', 'Centre', 'Cancel', 'CBSE', 'Exams', 'Hospitals', 'Focus', 'Emergency', 'Surgeries', 'COVID', 'Coron']", delhi cm #arvindkejriwal request centr cancel #cbse exam hospit focu emerg surgeri #covid #coron…,True,['@abplivenews'],[],"['#ArvindKejriwal', '#CBSE', '#COVID19', '#Coron']",9
1250,"RT @RCObsGyn: Calling all healthcare professionals: Join us on Wednesday 14 April for a COVID-19 vaccines, pregnancy and fertility webinar…","RT @RCObsGyn: Calling all healthcare professionals: Join us on Wednesday 14 April for a COVID-19 vaccines, pregnancy and fertility webinar…",Calling healthcare professionals Join Wednesday April COVID vaccines pregnancy fertility webinar,"['Calling', 'healthcare', 'professionals', 'Join', 'Wednesday', 'April', 'COVID', 'vaccines', 'pregnancy', 'fertility', 'webinar']","['healthcare', 'professionals', 'Join', 'Wednesday', 'April', 'COVID', 'vaccines', 'pregnancy', 'fertility', 'webinar']", call healthcar profession join us wednesday  april covid  vaccin pregnanc fertil webinar…,True,['@RCObsGyn'],[],[],9
1252,"RT @Albion_Rover: Michael Yeadon Interview – Former Pfizer VP Speaks Out On Dangers Of mRNA Vaccines &amp; COVID Illusion

https://t.co/SSzILqM…","RT @Albion_Rover: Michael Yeadon Interview – Former Pfizer VP Speaks Out On Dangers Of mRNA Vaccines &amp; COVID Illusion

",Michael Yeadon Interview Former Pfizer Speaks Dangers mRNA Vaccines COVID Illusion,"['Michael', 'Yeadon', 'Interview', 'Former', 'Pfizer', 'Speaks', 'Dangers', 'mRNA', 'Vaccines', 'COVID', 'Illusion']","['Michael', 'Yeadon', 'Interview', 'Former', 'Pfizer', 'Speaks', 'Dangers', 'mRNA', 'Vaccines', 'COVID', 'Illusion']", michael yeadon interview – former pfizer vp speak danger mrna vaccin amp covid illus ,True,['@Albion_Rover'],[],[],9
1274,"RT @CoalIndiaHQ: Shri. P.M. Prasad, Chairman-cum-Managing Director, Central Coalfields Ltd. visited &amp; inspected the corona ward of Gandhina…","RT @CoalIndiaHQ: Shri. P.M. Prasad, Chairman-cum-Managing Director, Central Coalfields Ltd. visited &amp; inspected the corona ward of Gandhina…",Shri Prasad Chairman Managing Director Central Coalfields visited inspected corona ward Gandhina,"['Shri', 'Prasad', 'Chairman', 'Managing', 'Director', 'Central', 'Coalfields', 'visited', 'inspected', 'corona', 'ward', 'Gandhina']","['Shri', 'Prasad', 'Chairman', 'Managing', 'Director', 'Central', 'Coalfields', 'corona', 'ward', 'Gandhina']", shri p prasad chairman cum manag director central coalfield ltd visit amp inspect corona ward gandhina…,True,['@CoalIndiaHQ'],[],[],9
