,Tweets,new,tidy_text,tok,nouns,clean_tweet,is_retweet,retweeted,mentioned,hashtags,cluster
712,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
719,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
720,RT @guardian: Young people: how have you been affected by the pandemic? https://t.co/6XXaAV8xv5,RT @guardian: Young people: how have you been affected by the pandemic? ,Young people have been affected pandemic,"['Young', 'people', 'have', 'been', 'affected', 'pandemic']","['Young', 'people']", young peopl affect pandem ,True,['@guardian'],[],[],8
729,"RT @TanayaUpadhyaya: #cancelboardexams2021 
How will the covid protocol be adhered to during the dispersal after exam?? https://t.co/3wjctu…","RT @TanayaUpadhyaya: #cancelboardexams2021 
How will the covid protocol be adhered to during the dispersal after exam?? ",#cancelboardexams will covid protocol adhered during dispersal after exam,"['#', 'cancelboardexams', 'will', 'covid', 'protocol', 'adhered', 'during', 'dispersal', 'after', 'exam']","['cancelboardexams', 'protocol', 'dispersal', 'exam']", #cancelboardexams covid protocol adher dispers exam ,True,['@TanayaUpadhyaya'],[],['#cancelboardexams2021'],8
735,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
752,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
782,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
789,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
791,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
808,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
822,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
831,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
847,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
869,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
900,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
929,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
939,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
941,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
943,RT @Adski44: Covid jab booked. Can’t wait to get this done 💉,RT @Adski44: Covid jab booked. Can’t wait to get this done 💉,Covid booked wait this done,"['Covid', 'booked', 'wait', 'this', 'done']","['Covid', 'wait']", covid jab book can’t wait get done 💉,True,['@Adski44'],[],[],8
950,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
967,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
968,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
972,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
974,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
978,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
981,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
993,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
1001,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
1004,RT @mihirssharma: Ok then https://t.co/GAmq43eV8M,RT @mihirssharma: Ok then ,then,['then'],[], ok ,True,['@mihirssharma'],[],[],8
1014,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
1021,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
1023,"C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are p… https://t.co/RJTwJAAa2U","C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are p… ",Cancel Board Sabhi Exams exam centres become COVID hotspots Students,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']",c cancel b board’ sabhi e exam let exam centr becom covid hotspot student p… ,False,[],[],[],8
1026,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
1036,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
1043,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
1058,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
1064,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
1080,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
1083,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
1098,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
1101,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
1104,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
1105,"RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…","RT @SonuSood: C:   Cancel 
B:   Board’s 
S:   Sabhi 
E:   Exams

Don't let the exam centres become COVID hotspots.
Students are precious.…",Cancel Board Sabhi Exams exam centres become COVID hotspots Students precious,"['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'centres', 'become', 'COVID', 'hotspots', 'Students', 'precious']","['Cancel', 'Board', 'Sabhi', 'Exams', 'exam', 'COVID', 'Students']", c cancel b board’ sabhi e exam let exam centr becom covid hotspot student preciou …,True,['@SonuSood'],[],[],8
