,Tweets,new,tidy_text,tok,nouns,clean_tweet,is_retweet,retweeted,mentioned,hashtags,cluster
1011,RT @craigstanyon: The fish rots from the head.... Panyaza prefers to anger than to serve. In a recent interview with @AldrinSampear when qu…,RT @craigstanyon: The fish rots from the head.... Panyaza prefers to anger than to serve. In a recent interview with @AldrinSampear when qu…,fish rots from head Panyaza prefers anger than serve recent interview with when,"['fish', 'rots', 'from', 'head', 'Panyaza', 'prefers', 'anger', 'than', 'serve', 'recent', 'interview', 'with', 'when']","['rots', 'head', 'Panyaza', 'prefers', 'interview']", fish rot head panyaza prefer anger serv recent interview qu…,True,['@craigstanyon'],['@AldrinSampear'],[],2
1020,RT @drshamamohd: Finally the BJP govt is acting on @RahulGandhi's advice &amp; fast tracking approvals of other #covid vaccines. Had the govt d…,RT @drshamamohd: Finally the BJP govt is acting on @RahulGandhi's advice &amp; fast tracking approvals of other #covid vaccines. Had the govt d…,Finally govt acting advice fast tracking approvals other #covid vaccines govt,"['Finally', 'govt', 'acting', 'advice', 'fast', 'tracking', 'approvals', 'other', '#', 'covid', 'vaccines', 'govt']","['advice', 'approvals', 'vaccines', 'govt']", final bjp govt act advic amp fast track approv #covid vaccin govt d…,True,['@drshamamohd'],['@RahulGandhi'],['#covid'],2
1024,"RT @Folitically: 16 April, 2020 - Rahul Gandhi asked Modi to increase testing strategically and asked centre to help states in their fights…","RT @Folitically: 16 April, 2020 - Rahul Gandhi asked Modi to increase testing strategically and asked centre to help states in their fights…",April Rahul Gandhi asked Modi increase testing strategically asked centre help states their fights,"['April', 'Rahul', 'Gandhi', 'asked', 'Modi', 'increase', 'testing', 'strategically', 'asked', 'centre', 'help', 'states', 'their', 'fights']","['April', 'Rahul', 'Gandhi', 'Modi', 'increase', 'centre', 'help', 'fights']",  april  rahul gandhi ask modi increas test strateg ask centr help state fights…,True,['@Folitically'],[],[],2
1056,RT @sarahknapton: This is a pretty big deal - first drug for Covid in the community given green light for people at high risk. Finally we h…,RT @sarahknapton: This is a pretty big deal - first drug for Covid in the community given green light for people at high risk. Finally we h…,This pretty deal first drug Covid community given green light people high risk Finally,"['This', 'pretty', 'deal', 'first', 'drug', 'Covid', 'community', 'given', 'green', 'light', 'people', 'high', 'risk', 'Finally']","['pretty', 'deal', 'drug', 'Covid', 'community', 'people', 'risk']", pretti big deal first drug covid commun given green light peopl high risk final h…,True,['@sarahknapton'],[],[],2
1059,"RT @BenjaminP3ters: Artificial Intelligence Is Predicting Future COVID-19 Strains, Developing Treatments - Observer

Read more here: https:…","RT @BenjaminP3ters: Artificial Intelligence Is Predicting Future COVID-19 Strains, Developing Treatments - Observer

Read more here: ",Artificial Intelligence Predicting Future COVID Strains Developing Treatments Observer Read more here,"['Artificial', 'Intelligence', 'Predicting', 'Future', 'COVID', 'Strains', 'Developing', 'Treatments', 'Observer', 'Read', 'more', 'here']","['Intelligence', 'Predicting', 'Future', 'COVID', 'Strains', 'Treatments', 'Observer']", artifici intellig predict futur covid  strain develop treatment observ read ,True,['@BenjaminP3ters'],[],[],2
1065,"RT @TonsTweetings: วันที่ 8 หลังจากติดโควิดแล้ว #หมอชนะ ยังคงเป็นสีเขียวสวยงาม เสี่ยงต่ำมาก … 

It’s been 8 days with Covid-19 for me. Yet…","RT @TonsTweetings: วันที่ 8 หลังจากติดโควิดแล้ว #หมอชนะ ยังคงเป็นสีเขียวสวยงาม เสี่ยงต่ำมาก … 

It’s been 8 days with Covid-19 for me. Yet…",been days with Covid,"['been', 'days', 'with', 'Covid']","['days', 'Covid']", วันที่  หลังจากติดโควิดแล้ว #หมอชนะ ยังคงเป็นสีเขียวสวยงาม เสี่ยงต่ำมาก … it’  day covid  yet…,True,['@TonsTweetings'],[],[],2
1068,"RT @Rituparna37: You know what I have been doing since morning? Ordered an oximeter for a friend, trying to find out if remdesivir can be b…","RT @Rituparna37: You know what I have been doing since morning? Ordered an oximeter for a friend, trying to find out if remdesivir can be b…",know what have been doing since morning Ordered oximeter friend trying find remdesivir,"['know', 'what', 'have', 'been', 'doing', 'since', 'morning', 'Ordered', 'oximeter', 'friend', 'trying', 'find', 'remdesivir']","['morning', 'Ordered', 'oximeter', 'friend', 'remdesivir']", know sinc morn order oximet friend tri find remdesivir b…,True,['@Rituparna37'],[],[],2
1073,RT @mygovindia: Take the #TikaUtsav pledge today &amp; contribute to India’s fight against COVID-19 by helping the elders or people lacking inf…,RT @mygovindia: Take the #TikaUtsav pledge today &amp; contribute to India’s fight against COVID-19 by helping the elders or people lacking inf…,Take #TikaUtsav pledge today contribute India fight against COVID helping elders people lacking,"['Take', '#', 'TikaUtsav', 'pledge', 'today', 'contribute', 'India', 'fight', 'against', 'COVID', 'helping', 'elders', 'people', 'lacking']","['TikaUtsav', 'pledge', 'today', 'India', 'fight', 'COVID', 'elders', 'people']", take #tikautsav pledg today amp contribut india’ fight covid  help elder peopl lack inf…,True,['@mygovindia'],[],['#TikaUtsav'],2
1085,RT @BusiMavuso2: The next hurdle for government is to ensure smooth delivery of the vaccine rollout or government risks losing the confiden…,RT @BusiMavuso2: The next hurdle for government is to ensure smooth delivery of the vaccine rollout or government risks losing the confiden…,next hurdle government ensure smooth delivery vaccine rollout government risks losing confiden,"['next', 'hurdle', 'government', 'ensure', 'smooth', 'delivery', 'vaccine', 'rollout', 'government', 'risks', 'losing', 'confiden']","['government', 'delivery', 'vaccine', 'rollout', 'government', 'risks', 'confiden']", next hurdl govern ensur smooth deliveri vaccin rollout govern risk lose confiden…,True,['@BusiMavuso2'],[],[],2
1090,@LeeCamp @YIZHANDENG1001 Because what the Chinese government fears most is the people!  Western governments are not… https://t.co/oEKSkDWbLv,@LeeCamp @YIZHANDENG1001 Because what the Chinese government fears most is the people!  Western governments are not… ,Because what Chinese government fears most people Western governments,"['Because', 'what', 'Chinese', 'government', 'fears', 'most', 'people', 'Western', 'governments']","['government', 'fears', 'people', 'governments']", chines govern fear peopl western govern not… ,False,[],"['@LeeCamp', '@YIZHANDENG1001']",[],2
1094,RT @ndtv: Government's Big Move On Foreign-Produced Vaccines Amid #Covid Battle https://t.co/TnxJ54QEBQ https://t.co/xUexzp5bpR,RT @ndtv: Government's Big Move On Foreign-Produced Vaccines Amid #Covid Battle  ,Government Move Foreign Produced Vaccines Amid #Covid Battle,"['Government', 'Move', 'Foreign', 'Produced', 'Vaccines', 'Amid', '#', 'Covid', 'Battle']","['Government', 'Move', 'Foreign', 'Produced', 'Vaccines', 'Amid', 'Covid', 'Battle']", govern big move foreign produc vaccin amid #covid battl ,True,['@ndtv'],[],['#Covid'],2
1111,RT @msm_monitor: The closing down of this transparently corrupt and colonial broadcast news outlet can't come fast enough.,RT @msm_monitor: The closing down of this transparently corrupt and colonial broadcast news outlet can't come fast enough.,closing down this transparently corrupt colonial broadcast news outlet come fast enough,"['closing', 'down', 'this', 'transparently', 'corrupt', 'colonial', 'broadcast', 'news', 'outlet', 'come', 'fast', 'enough']","['colonial', 'broadcast', 'news', 'outlet']", close transpar corrupt coloni broadcast news outlet come fast enough ,True,['@msm_monitor'],[],[],2
1177,RT @nancytoby: 6 or 7 vaccines are REQUIRED for US military service in Africa. What is the expense to taxpayers of allowing military refusa…,RT @nancytoby: 6 or 7 vaccines are REQUIRED for US military service in Africa. What is the expense to taxpayers of allowing military refusa…,vaccines REQUIRED military service Africa What expense taxpayers allowing military refusa,"['vaccines', 'REQUIRED', 'military', 'service', 'Africa', 'What', 'expense', 'taxpayers', 'allowing', 'military', 'refusa']","['vaccines', 'REQUIRED', 'service', 'Africa', 'taxpayers', 'refusa']",   vaccin requir us militari servic africa expens taxpay allow militari refusa…,True,['@nancytoby'],[],[],2
1179,"RT @ndtv: “We have less plasma in stock. I request you all, if you have fallen ill in the last few days and recovered, please donate your p…","RT @ndtv: “We have less plasma in stock. I request you all, if you have fallen ill in the last few days and recovered, please donate your p…",have less plasma stock request have fallen last days recovered please donate your,"['have', 'less', 'plasma', 'stock', 'request', 'have', 'fallen', 'last', 'days', 'recovered', 'please', 'donate', 'your']","['stock', 'request', 'days']", “we less plasma stock request fallen ill last day recov pleas donat p…,True,['@ndtv'],[],[],2
1196,RT @sumanthraman: Not approving foreign vaccines was a masterstroke for #AatmanirbharBharat . Approving foreign vaccines is a masterstroke…,RT @sumanthraman: Not approving foreign vaccines was a masterstroke for #AatmanirbharBharat . Approving foreign vaccines is a masterstroke…,approving foreign vaccines masterstroke #AatmanirbharBharat Approving foreign vaccines masterstroke,"['approving', 'foreign', 'vaccines', 'masterstroke', '#', 'AatmanirbharBharat', 'Approving', 'foreign', 'vaccines', 'masterstroke']","['vaccines', 'AatmanirbharBharat', 'Approving', 'vaccines']", approv foreign vaccin masterstrok #aatmanirbharbharat approv foreign vaccin masterstroke…,True,['@sumanthraman'],[],['#AatmanirbharBharat'],2
1211,"5,365 DEAD 238,949 Injuries: European Database of Adverse Drug Reactions for COVID-19 “Vaccines” https://t.co/ps8C0BwZNB","5,365 DEAD 238,949 Injuries: European Database of Adverse Drug Reactions for COVID-19 “Vaccines” ",DEAD Injuries European Database Adverse Drug Reactions COVID Vaccines,"['DEAD', 'Injuries', 'European', 'Database', 'Adverse', 'Drug', 'Reactions', 'COVID', 'Vaccines']","['DEAD', 'Injuries', 'European', 'Database', 'Adverse', 'Drug', 'Reactions', 'COVID', 'Vaccines']",  dead   injuri european databas advers drug reaction covid  “vaccines” ,False,[],[],[],2
1226,"RT @BenjaminP3ters: Artificial Intelligence Is Predicting Future COVID-19 Strains, Developing Treatments - Observer

Read more here: https:…","RT @BenjaminP3ters: Artificial Intelligence Is Predicting Future COVID-19 Strains, Developing Treatments - Observer

Read more here: ",Artificial Intelligence Predicting Future COVID Strains Developing Treatments Observer Read more here,"['Artificial', 'Intelligence', 'Predicting', 'Future', 'COVID', 'Strains', 'Developing', 'Treatments', 'Observer', 'Read', 'more', 'here']","['Intelligence', 'Predicting', 'Future', 'COVID', 'Strains', 'Treatments', 'Observer']", artifici intellig predict futur covid  strain develop treatment observ read ,True,['@BenjaminP3ters'],[],[],2
1227,RT @htTweets: India said it would fast-track emergency approvals for foreign-produced Covid-19 vaccines that have been granted emergency-us…,RT @htTweets: India said it would fast-track emergency approvals for foreign-produced Covid-19 vaccines that have been granted emergency-us…,India said would fast track emergency approvals foreign produced Covid vaccines that have been granted emergency,"['India', 'said', 'would', 'fast', 'track', 'emergency', 'approvals', 'foreign', 'produced', 'Covid', 'vaccines', 'that', 'have', 'been', 'granted', 'emergency']","['India', 'track', 'emergency', 'approvals', 'Covid', 'vaccines', 'emergency']", india said would fast track emerg approv foreign produc covid  vaccin grant emerg us…,True,['@htTweets'],[],[],2
1246,Centre fast tracks Emergency Approvals for foreign produced COVID-19 Vaccines that have been granted EUA in other c… https://t.co/LFdnbmpNfQ,Centre fast tracks Emergency Approvals for foreign produced COVID-19 Vaccines that have been granted EUA in other c… ,Centre fast tracks Emergency Approvals foreign produced COVID Vaccines that have been granted other,"['Centre', 'fast', 'tracks', 'Emergency', 'Approvals', 'foreign', 'produced', 'COVID', 'Vaccines', 'that', 'have', 'been', 'granted', 'other']","['Centre', 'fast', 'tracks', 'Emergency', 'Approvals', 'COVID', 'Vaccines']",centr fast track emerg approv foreign produc covid  vaccin grant eua c… ,False,[],[],[],2
1265,"RT @TonsTweetings: วันที่ 8 หลังจากติดโควิดแล้ว #หมอชนะ ยังคงเป็นสีเขียวสวยงาม เสี่ยงต่ำมาก … 

It’s been 8 days with Covid-19 for me. Yet…","RT @TonsTweetings: วันที่ 8 หลังจากติดโควิดแล้ว #หมอชนะ ยังคงเป็นสีเขียวสวยงาม เสี่ยงต่ำมาก … 

It’s been 8 days with Covid-19 for me. Yet…",been days with Covid,"['been', 'days', 'with', 'Covid']","['days', 'Covid']", วันที่  หลังจากติดโควิดแล้ว #หมอชนะ ยังคงเป็นสีเขียวสวยงาม เสี่ยงต่ำมาก … it’  day covid  yet…,True,['@TonsTweetings'],[],[],2
1266,RT @OpIndia_com: Indian Govt fast tracks emergency approvals for foreign produced Covid-19 vaccines that have received EUAs abroad: Details…,RT @OpIndia_com: Indian Govt fast tracks emergency approvals for foreign produced Covid-19 vaccines that have received EUAs abroad: Details…,Indian Govt fast tracks emergency approvals foreign produced Covid vaccines that have received EUAs abroad Details,"['Indian', 'Govt', 'fast', 'tracks', 'emergency', 'approvals', 'foreign', 'produced', 'Covid', 'vaccines', 'that', 'have', 'received', 'EUAs', 'abroad', 'Details']","['Govt', 'fast', 'tracks', 'emergency', 'approvals', 'Covid', 'vaccines', 'EUAs', 'Details']", indian govt fast track emerg approv foreign produc covid  vaccin receiv eua abroad details…,True,['@OpIndia_com'],[],[],2
1290,RT @GlasgowNE: Our delivery days for the COVID-19 project in partnership with @FoundationCFC are Wednesday and Friday. If you have lost you…,RT @GlasgowNE: Our delivery days for the COVID-19 project in partnership with @FoundationCFC are Wednesday and Friday. If you have lost you…,delivery days COVID project partnership with Wednesday Friday have lost,"['delivery', 'days', 'COVID', 'project', 'partnership', 'with', 'Wednesday', 'Friday', 'have', 'lost']","['delivery', 'days', 'COVID', 'project', 'partnership', 'Wednesday', 'Friday']", deliveri day covid  project partnership wednesday friday lost you…,True,['@GlasgowNE'],['@FoundationCFC'],[],2
1300,"RT @AStramezzi: It seems to work great
as we said and wrote

Mild Covid means before Cytokines Storm could come

CkS has to be prevent with…","RT @AStramezzi: It seems to work great
as we said and wrote

Mild Covid means before Cytokines Storm could come

CkS has to be prevent with…",seems work great said wrote Mild Covid means before Cytokines Storm could come prevent with,"['seems', 'work', 'great', 'said', 'wrote', 'Mild', 'Covid', 'means', 'before', 'Cytokines', 'Storm', 'could', 'come', 'prevent', 'with']","['work', 'Mild', 'Covid', 'Cytokines', 'Storm', 'prevent']", seem work great said wrote mild covid mean cytokin storm could come ck prevent with…,True,['@AStramezzi'],[],[],2
1301,RT @drshamamohd: Finally the BJP govt is acting on @RahulGandhi's advice &amp; fast tracking approvals of other #covid vaccines. Had the govt d…,RT @drshamamohd: Finally the BJP govt is acting on @RahulGandhi's advice &amp; fast tracking approvals of other #covid vaccines. Had the govt d…,Finally govt acting advice fast tracking approvals other #covid vaccines govt,"['Finally', 'govt', 'acting', 'advice', 'fast', 'tracking', 'approvals', 'other', '#', 'covid', 'vaccines', 'govt']","['advice', 'approvals', 'vaccines', 'govt']", final bjp govt act advic amp fast track approv #covid vaccin govt d…,True,['@drshamamohd'],['@RahulGandhi'],['#covid'],2
1318,"One of our society members was cribbing about Covid restrictions on the society group, I have been thinking since t… https://t.co/5D9XHd2nmJ","One of our society members was cribbing about Covid restrictions on the society group, I have been thinking since t… ",society members cribbing about Covid restrictions society group have been thinking since,"['society', 'members', 'cribbing', 'about', 'Covid', 'restrictions', 'society', 'group', 'have', 'been', 'thinking', 'since']","['society', 'members', 'Covid', 'restrictions', 'society', 'group']",one societi member crib covid restrict societi group think sinc t… ,False,[],[],[],2
1328,RT @FreeNowHumanity: Meet The 40 New Billionaires Who Got Rich Fighting Covid-19 https://t.co/CyQjagEkBb,RT @FreeNowHumanity: Meet The 40 New Billionaires Who Got Rich Fighting Covid-19 ,Meet Billionaires Rich Fighting Covid,"['Meet', 'Billionaires', 'Rich', 'Fighting', 'Covid']","['Meet', 'Billionaires', 'Rich', 'Fighting', 'Covid']", meet  new billionair got rich fight covid  ,True,['@FreeNowHumanity'],[],[],2
1330,"RT @nazirafzal: Getting serious for a moment
Research shows that this event &amp; the subsequent behaviour of the Govt in ignoring it, was the…","RT @nazirafzal: Getting serious for a moment
Research shows that this event &amp; the subsequent behaviour of the Govt in ignoring it, was the…",Getting serious moment Research shows that this event subsequent behaviour Govt ignoring,"['Getting', 'serious', 'moment', 'Research', 'shows', 'that', 'this', 'event', 'subsequent', 'behaviour', 'Govt', 'ignoring']","['moment', 'Research', 'event', 'behaviour', 'Govt', 'ignoring']", get seriou moment research show event amp subsequ behaviour govt ignor the…,True,['@nazirafzal'],[],[],2
1336,"RT @jairojourno: EXCLUSIVE: Over 300 COVID-19 patients wait days for admission in Metro Manila hospitals by @sofiatomacruz 

https://t.co/0…","RT @jairojourno: EXCLUSIVE: Over 300 COVID-19 patients wait days for admission in Metro Manila hospitals by @sofiatomacruz 

",EXCLUSIVE Over COVID patients wait days admission Metro Manila hospitals,"['EXCLUSIVE', 'Over', 'COVID', 'patients', 'wait', 'days', 'admission', 'Metro', 'Manila', 'hospitals']","['EXCLUSIVE', 'COVID', 'patients', 'days', 'Metro', 'Manila', 'hospitals']", exclus  covid  patient wait day admiss metro manila hospit ,True,['@jairojourno'],['@sofiatomacruz'],[],2
1343,RT @UnivofDelhi: University of Delhi issues fresh measures in view of the increasing Covid-19 pandemic. Read more... https://t.co/BRbPc3N32X,RT @UnivofDelhi: University of Delhi issues fresh measures in view of the increasing Covid-19 pandemic. Read more... ,University Delhi issues fresh measures view increasing Covid pandemic Read more,"['University', 'Delhi', 'issues', 'fresh', 'measures', 'view', 'increasing', 'Covid', 'pandemic', 'Read', 'more']","['University', 'Delhi', 'issues', 'measures', 'Covid', 'Read']", univers delhi issu fresh measur view increas covid  pandem read ,True,['@UnivofDelhi'],[],[],2
1349,Thankyou sir for supporting us again and again but tab bhi @DrRPNishank and @cbseindia29 wale sunn or samajh nhi Rh… https://t.co/XjwHuHclkQ,Thankyou sir for supporting us again and again but tab bhi @DrRPNishank and @cbseindia29 wale sunn or samajh nhi Rh… ,Thankyou supporting again again wale sunn samajh,"['Thankyou', 'supporting', 'again', 'again', 'wale', 'sunn', 'samajh']","['Thankyou', 'sunn', 'samajh']",thankyou sir support us tab bhi wale sunn samajh nhi rh… ,False,[],"['@DrRPNishank', '@cbseindia29']",[],2
1365,"RT @_taylorhudak: ""It literally keeps me awake at night."" 

Former Chief Scientist of Pfizer, Dr. Michael Yeadon, reveals his biggest fear…","RT @_taylorhudak: ""It literally keeps me awake at night."" 

Former Chief Scientist of Pfizer, Dr. Michael Yeadon, reveals his biggest fear…",literally keeps awake night Former Chief Scientist Pfizer Michael Yeadon reveals biggest fear,"['literally', 'keeps', 'awake', 'night', 'Former', 'Chief', 'Scientist', 'Pfizer', 'Michael', 'Yeadon', 'reveals', 'biggest', 'fear']","['keeps', 'night', 'Former', 'Chief', 'Scientist', 'Pfizer', 'Michael', 'Yeadon', 'fear']",rt taylorhudak liter keep awak night former chief scientist pfizer dr michael yeadon reveal biggest fear…,True,[],[],[],2
1366,"RT @vinitgoenka: 7 days ago, @ArvindKejriwal was least concerned of Covid situation &amp; termed it as less serious than earlier wave. Now he s…","RT @vinitgoenka: 7 days ago, @ArvindKejriwal was least concerned of Covid situation &amp; termed it as less serious than earlier wave. Now he s…",days least concerned Covid situation termed less serious than earlier wave,"['days', 'least', 'concerned', 'Covid', 'situation', 'termed', 'less', 'serious', 'than', 'earlier', 'wave']","['days', 'Covid', 'situation', 'wave']",  day ago least concern covid situat amp term less seriou earlier wave s…,True,['@vinitgoenka'],['@ArvindKejriwal'],[],2
1368,RT @Alexis_Verger: A must read by @jonemo - Exploring the supply chain and all the processes for manufacturing the mRNA vaccines https://t.…,RT @Alexis_Verger: A must read by @jonemo - Exploring the supply chain and all the processes for manufacturing the mRNA vaccines ,must read Exploring supply chain processes manufacturing mRNA vaccines,"['must', 'read', 'Exploring', 'supply', 'chain', 'processes', 'manufacturing', 'mRNA', 'vaccines']","['Exploring', 'supply', 'chain', 'mRNA', 'vaccines']", must read explor suppli chain process manufactur mrna vaccin ,True,['@Alexis_Verger'],['@jonemo'],[],2
1377,"RT @ashlinpmathew: Just In: Delhi’s main LNJP Hospital closes its OPDs, emergency services and elective surgeries except for #COVID emergen…","RT @ashlinpmathew: Just In: Delhi’s main LNJP Hospital closes its OPDs, emergency services and elective surgeries except for #COVID emergen…",Just Delhi main LNJP Hospital closes OPDs emergency services elective surgeries except #COVID emergen,"['Just', 'Delhi', 'main', 'LNJP', 'Hospital', 'closes', 'OPDs', 'emergency', 'services', 'elective', 'surgeries', 'except', '#', 'COVID', 'emergen']","['Delhi', 'LNJP', 'Hospital', 'OPDs', 'emergency', 'services', 'surgeries', 'COVID', 'emergen']", delhi’ main lnjp hospit close opd emerg servic elect surgeri except #covid emergen…,True,['@ashlinpmathew'],[],['#COVID'],2
1382,"RT @weaponizedword1: ""N.J. man tests positive for COVID nearly a month after receiving J&amp;J vaccine?

https://t.co/HuxoSpUPBj","RT @weaponizedword1: ""N.J. man tests positive for COVID nearly a month after receiving J&amp;J vaccine?

",tests positive COVID nearly month after receiving vaccine,"['tests', 'positive', 'COVID', 'nearly', 'month', 'after', 'receiving', 'vaccine']","['tests', 'COVID', 'month', 'vaccine']", n j man test posit covid nearli month receiv j amp j vaccin ,True,['@weaponizedword1'],[],[],2
1392,RT @JamesMelville: The government spent more than £184m of taxpayers money on media advertising relating to Covid in 2020. The UK governmen…,RT @JamesMelville: The government spent more than £184m of taxpayers money on media advertising relating to Covid in 2020. The UK governmen…,government spent more than taxpayers money media advertising relating Covid governmen,"['government', 'spent', 'more', 'than', 'taxpayers', 'money', 'media', 'advertising', 'relating', 'Covid', 'governmen']","['government', 'taxpayers', 'money', 'media', 'Covid', 'governmen']", govern spent £m taxpay money media advertis relat covid  uk governmen…,True,['@JamesMelville'],[],[],2
1397,RT @theblogmire: BREAKING: Government uses money it took from people to paralyse them with fear. A spokesman for the Society for Denying th…,RT @theblogmire: BREAKING: Government uses money it took from people to paralyse them with fear. A spokesman for the Society for Denying th…,BREAKING Government uses money took from people paralyse them with fear spokesman Society Denying,"['BREAKING', 'Government', 'uses', 'money', 'took', 'from', 'people', 'paralyse', 'them', 'with', 'fear', 'spokesman', 'Society', 'Denying']","['Government', 'money', 'people', 'fear', 'spokesman', 'Society', 'Denying']", break govern use money took peopl paralys fear spokesman societi deni th…,True,['@theblogmire'],[],[],2
1413,"RT @virsanghvi: Three days ago Ravi Shankar Prasad was attacking Rahul Gandhi for ‘lobbying for foreign vaccines.’
Now that the Govt has do…","RT @virsanghvi: Three days ago Ravi Shankar Prasad was attacking Rahul Gandhi for ‘lobbying for foreign vaccines.’
Now that the Govt has do…",Three days Ravi Shankar Prasad attacking Rahul Gandhi lobbying foreign vaccines that Govt,"['Three', 'days', 'Ravi', 'Shankar', 'Prasad', 'attacking', 'Rahul', 'Gandhi', 'lobbying', 'foreign', 'vaccines', 'that', 'Govt']","['days', 'Ravi', 'Shankar', 'Prasad', 'Rahul', 'Gandhi', 'vaccines']", three day ago ravi shankar prasad attack rahul gandhi ‘lobbi foreign vaccin ’ govt do…,True,['@virsanghvi'],[],[],2
1415,"RT @CNBCTV18Live: Govt fast-tracks emergency approvals for foreign produced #COVID vaccines, says it has accepted recommendations of Nation…","RT @CNBCTV18Live: Govt fast-tracks emergency approvals for foreign produced #COVID vaccines, says it has accepted recommendations of Nation…",Govt fast tracks emergency approvals foreign produced #COVID vaccines says accepted recommendations Nation,"['Govt', 'fast', 'tracks', 'emergency', 'approvals', 'foreign', 'produced', '#', 'COVID', 'vaccines', 'says', 'accepted', 'recommendations', 'Nation']","['Govt', 'fast', 'tracks', 'emergency', 'approvals', 'COVID', 'vaccines', 'recommendations', 'Nation']", govt fast track emerg approv foreign produc #covid vaccin say accept recommend nation…,True,['@CNBCTV18Live'],[],['#COVID'],2
1417,"RT @vaish_manchanda: ⚠️Emergency:

In the immediate need of Remdesivir in Thane for my mom who has COVID..!!

We are not able to get it fro…","RT @vaish_manchanda: ⚠️Emergency:

In the immediate need of Remdesivir in Thane for my mom who has COVID..!!

We are not able to get it fro…",Emergency immediate need Remdesivir Thane COVID able,"['Emergency', 'immediate', 'need', 'Remdesivir', 'Thane', 'COVID', 'able']","['Emergency', 'need', 'Remdesivir', 'Thane', 'COVID']", ⚠️emerg immedi need remdesivir thane mom covid abl get fro…,True,['@vaish_manchanda'],[],[],2
1435,RT @BakhtawarBZ: Alhamdulillah after isolating for 10 days have retested and now covid negative (still no smell though!). Thank you all for…,RT @BakhtawarBZ: Alhamdulillah after isolating for 10 days have retested and now covid negative (still no smell though!). Thank you all for…,Alhamdulillah after isolating days have retested covid negative still smell though Thank,"['Alhamdulillah', 'after', 'isolating', 'days', 'have', 'retested', 'covid', 'negative', 'still', 'smell', 'though', 'Thank']","['Alhamdulillah', 'days', 'covid', 'Thank']", alhamdulillah isol  day retest covid neg still smell though thank for…,True,['@BakhtawarBZ'],[],[],2
1462,"RT @virsanghvi: Three days ago Ravi Shankar Prasad was attacking Rahul Gandhi for ‘lobbying for foreign vaccines.’
Now that the Govt has do…","RT @virsanghvi: Three days ago Ravi Shankar Prasad was attacking Rahul Gandhi for ‘lobbying for foreign vaccines.’
Now that the Govt has do…",Three days Ravi Shankar Prasad attacking Rahul Gandhi lobbying foreign vaccines that Govt,"['Three', 'days', 'Ravi', 'Shankar', 'Prasad', 'attacking', 'Rahul', 'Gandhi', 'lobbying', 'foreign', 'vaccines', 'that', 'Govt']","['days', 'Ravi', 'Shankar', 'Prasad', 'Rahul', 'Gandhi', 'vaccines']", three day ago ravi shankar prasad attack rahul gandhi ‘lobbi foreign vaccin ’ govt do…,True,['@virsanghvi'],[],[],2
1471,"RT @WeTheVoters2013: Could this be the new scandal to plague the Morrison LNP government?

The Covid vaccines we have on order may be out o…","RT @WeTheVoters2013: Could this be the new scandal to plague the Morrison LNP government?

The Covid vaccines we have on order may be out o…",Could this scandal plague Morrison government Covid vaccines have order,"['Could', 'this', 'scandal', 'plague', 'Morrison', 'government', 'Covid', 'vaccines', 'have', 'order']","['scandal', 'plague', 'Morrison', 'government', 'Covid', 'vaccines', 'order']", could new scandal plagu morrison lnp govern covid vaccin order may o…,True,['@WeTheVoters2013'],[],[],2
1472,RT @LongCovidKids: Thank you @jljcolorado and @dgurdasani1 for shining this light so brightly - the best way to prevent long covid is to av…,RT @LongCovidKids: Thank you @jljcolorado and @dgurdasani1 for shining this light so brightly - the best way to prevent long covid is to av…,Thank shining this light brightly best prevent long covid,"['Thank', 'shining', 'this', 'light', 'brightly', 'best', 'prevent', 'long', 'covid']","['Thank', 'prevent', 'covid']", thank shine light brightli best way prevent long covid av…,True,['@LongCovidKids'],"['@jljcolorado', '@dgurdasani1']",[],2
1476,RT @samlau000: #ResignSturgeon Time for scotlands recovery. She should be removed pending a full forensic investigation and audit.,RT @samlau000: #ResignSturgeon Time for scotlands recovery. She should be removed pending a full forensic investigation and audit.,#ResignSturgeon Time scotlands recovery should removed pending full forensic investigation audit,"['#', 'ResignSturgeon', 'Time', 'scotlands', 'recovery', 'should', 'removed', 'pending', 'full', 'forensic', 'investigation', 'audit']","['ResignSturgeon', 'Time', 'recovery', 'investigation', 'audit']", #resignsturgeon time scotland recoveri remov pend full forens investig audit ,True,['@samlau000'],[],['#ResignSturgeon'],2
1482,"RT @DeathPenaltyWW: According to a new @HRInews report, there was a 75% decrease in executions for drug offenses in 2020, driven by the dis…","RT @DeathPenaltyWW: According to a new @HRInews report, there was a 75% decrease in executions for drug offenses in 2020, driven by the dis…",According report there decrease executions drug offenses driven,"['According', 'report', 'there', 'decrease', 'executions', 'drug', 'offenses', 'driven']","['report', 'executions', 'drug', 'offenses']", accord new report  decreas execut drug offens  driven dis…,True,['@DeathPenaltyWW'],['@HRInews'],[],2
