,Tweets,new,tidy_text,tok,nouns,clean_tweet,is_retweet,retweeted,mentioned,hashtags,cluster
944,"DRDO to set up Covid-19 hospital with 500 beds, ICU facilities in Delhi https://t.co/A8oNjtg9Pd","DRDO to set up Covid-19 hospital with 500 beds, ICU facilities in Delhi ",DRDO Covid hospital with beds facilities Delhi,"['DRDO', 'Covid', 'hospital', 'with', 'beds', 'facilities', 'Delhi']","['DRDO', 'Covid', 'hospital', 'beds', 'facilities', 'Delhi']",drdo set covid  hospit  bed icu facil delhi ,False,[],[],[],5
956,RT @TrulyMonica: Full marks to anti-Hindu left illiberal machinery for spinning around Covid mess of Maharashtra and Kerala entirely to Kum…,RT @TrulyMonica: Full marks to anti-Hindu left illiberal machinery for spinning around Covid mess of Maharashtra and Kerala entirely to Kum…,Full marks anti Hindu left illiberal machinery spinning around Covid mess Maharashtra Kerala entirely,"['Full', 'marks', 'anti', 'Hindu', 'left', 'illiberal', 'machinery', 'spinning', 'around', 'Covid', 'mess', 'Maharashtra', 'Kerala', 'entirely']","['Full', 'marks', 'Hindu', 'machinery', 'Covid', 'mess', 'Maharashtra', 'Kerala']", full mark anti hindu left illiber machineri spin around covid mess maharashtra kerala entir kum…,True,['@TrulyMonica'],[],[],5
959,"The negative Covid report would be made mandatory from April 16 for people coming from Punjab, Delhi, Maharashtra,… https://t.co/enNeJtMwiW","The negative Covid report would be made mandatory from April 16 for people coming from Punjab, Delhi, Maharashtra,… ",negative Covid report would made mandatory from April people coming from Punjab Delhi Maharashtra,"['negative', 'Covid', 'report', 'would', 'made', 'mandatory', 'from', 'April', 'people', 'coming', 'from', 'Punjab', 'Delhi', 'Maharashtra']","['Covid', 'report', 'mandatory', 'April', 'people', 'Punjab', 'Delhi', 'Maharashtra']",neg covid report would made mandatori april  peopl come punjab delhi maharashtra … ,False,[],[],[],5
962,"RT @sunlight_girl: ""🇷🇺Russian figure skaters held their first practice sessions in Osaka at the training rink. All skaters passed the neces…","RT @sunlight_girl: ""🇷🇺Russian figure skaters held their first practice sessions in Osaka at the training rink. All skaters passed the neces…",Russian figure skaters held their first practice sessions Osaka training rink skaters passed neces,"['Russian', 'figure', 'skaters', 'held', 'their', 'first', 'practice', 'sessions', 'Osaka', 'training', 'rink', 'skaters', 'passed', 'neces']","['figure', 'skaters', 'practice', 'sessions', 'Osaka', 'rink', 'skaters', 'neces']", 🇷🇺russian figur skater held first practic session osaka train rink skater pass neces…,True,['@sunlight_girl'],[],[],5
970,"RT @Quicktake: When Covid closed the Canadian border, it cut off a small corner of Minnesota known as the Northwest Angle.

Unable to reach…","RT @Quicktake: When Covid closed the Canadian border, it cut off a small corner of Minnesota known as the Northwest Angle.

Unable to reach…",When Covid closed Canadian border small corner Minnesota known Northwest Angle Unable reach,"['When', 'Covid', 'closed', 'Canadian', 'border', 'small', 'corner', 'Minnesota', 'known', 'Northwest', 'Angle', 'Unable', 'reach']","['Covid', 'border', 'corner', 'Minnesota', 'Northwest', 'Angle', 'Unable', 'reach']", covid close canadian border cut small corner minnesota known northwest angl unabl reach…,True,['@Quicktake'],[],[],5
996,"RT @Pritam68450622: #postponeneetpg 
Cbse iaf mppsc UP Md Ms exam are postponed due to fear of candidates to positive but what about those…","RT @Pritam68450622: #postponeneetpg 
Cbse iaf mppsc UP Md Ms exam are postponed due to fear of candidates to positive but what about those…",#postponeneetpg Cbse mppsc exam postponed fear candidates positive what about those,"['#', 'postponeneetpg', 'Cbse', 'mppsc', 'exam', 'postponed', 'fear', 'candidates', 'positive', 'what', 'about', 'those']","['postponeneetpg', 'Cbse', 'mppsc', 'exam', 'candidates']", #postponeneetpg cbse iaf mppsc md ms exam postpon due fear candid posit those…,True,['@Pritam68450622'],[],['#postponeneetpg'],5
999,RT @Shehzad_Ind: Several people of a particular anti-Hindu clubhouse TARGETTING Kumbh over Covid!! Without any data!! These are the same pe…,RT @Shehzad_Ind: Several people of a particular anti-Hindu clubhouse TARGETTING Kumbh over Covid!! Without any data!! These are the same pe…,Several people particular anti Hindu clubhouse TARGETTING Kumbh over Covid Without data These same,"['Several', 'people', 'particular', 'anti', 'Hindu', 'clubhouse', 'TARGETTING', 'Kumbh', 'over', 'Covid', 'Without', 'data', 'These', 'same']","['people', 'Hindu', 'clubhouse', 'TARGETTING', 'Kumbh', 'Covid', 'Without']", sever peopl particular anti hindu clubhous target kumbh covid without data pe…,True,['@Shehzad_Ind'],[],[],5
1010,"@deelomas So it’s open season then.... Police and Covid marshalls were present, he said, but they were not interven… https://t.co/Dp7xWqwWit","@deelomas So it’s open season then.... Police and Covid marshalls were present, he said, but they were not interven… ",open season then Police Covid marshalls were present said they were interven,"['open', 'season', 'then', 'Police', 'Covid', 'marshalls', 'were', 'present', 'said', 'they', 'were', 'interven']","['season', 'Police', 'Covid', 'marshalls']", it’ open season polic covid marshal present said interven… ,False,[],['@deelomas'],[],5
1012,RT @GenomicsEngland: #Genomics is helping #researchers find out how to save lives by working out what #COVID19 does to the body. Read all a…,RT @GenomicsEngland: #Genomics is helping #researchers find out how to save lives by working out what #COVID19 does to the body. Read all a…,#Genomics helping #researchers find save lives working what #COVID does body Read,"['#', 'Genomics', 'helping', '#', 'researchers', 'find', 'save', 'lives', 'working', 'what', '#', 'COVID', 'does', 'body', 'Read']","['Genomics', 'researchers', 'lives', 'COVID', 'body']", #genomics help #researchers find save live work #covid bodi read a…,True,['@GenomicsEngland'],[],"['#Genomics', '#researchers', '#COVID19']",5
1025,"RT @chrischirp: over 45's can now book a covid vaccine through
https://t.co/1FGZiAojxd

Just booked in my husband for this coming Friday -…","RT @chrischirp: over 45's can now book a covid vaccine through


Just booked in my husband for this coming Friday -…",over book covid vaccine through Just booked husband this coming Friday,"['over', 'book', 'covid', 'vaccine', 'through', 'Just', 'booked', 'husband', 'this', 'coming', 'Friday']","['book', 'covid', 'vaccine', 'Just', 'husband', 'Friday']",  book covid vaccin book husband come friday …,True,['@chrischirp'],[],[],5
1051,RT @vishalbapna: @mybmc need an icu bed with ventilator facility for a covid patient. Tried reaching the hospitals suggested by the war roo…,RT @vishalbapna: @mybmc need an icu bed with ventilator facility for a covid patient. Tried reaching the hospitals suggested by the war roo…,need with ventilator facility covid patient Tried reaching hospitals suggested,"['need', 'with', 'ventilator', 'facility', 'covid', 'patient', 'Tried', 'reaching', 'hospitals', 'suggested']","['need', 'ventilator', 'facility', 'patient', 'Tried', 'reaching', 'hospitals']", need icu bed ventil facil covid patient tri reach hospit suggest war roo…,True,['@vishalbapna'],['@mybmc'],[],5
1054,"RT @Bob_Ortega: How Trump-era policies and Covid-19 restrictions built a massive backlog of nearly 2.6 million visa applications
https://t.…","RT @Bob_Ortega: How Trump-era policies and Covid-19 restrictions built a massive backlog of nearly 2.6 million visa applications
",Trump policies Covid restrictions built massive backlog nearly million visa applications,"['Trump', 'policies', 'Covid', 'restrictions', 'built', 'massive', 'backlog', 'nearly', 'million', 'visa', 'applications']","['Trump', 'policies', 'Covid', 'restrictions', 'backlog', 'visa', 'applications']", trump era polici covid  restrict built massiv backlog nearli   million visa applic ,True,['@Bob_Ortega'],[],[],5
1055,RT @Gender_COVID19: NEW! Inadequate reporting of COVID-19 clinical studies: a renewed rationale for the Sex and Gender Equity in Research (…,RT @Gender_COVID19: NEW! Inadequate reporting of COVID-19 clinical studies: a renewed rationale for the Sex and Gender Equity in Research (…,Inadequate reporting COVID clinical studies renewed rationale Gender Equity Research,"['Inadequate', 'reporting', 'COVID', 'clinical', 'studies', 'renewed', 'rationale', 'Gender', 'Equity', 'Research']","['Inadequate', 'reporting', 'COVID', 'studies', 'Gender', 'Equity', 'Research']", new inadequ report covid  clinic studi renew rational sex gender equiti research …,True,['@Gender_COVID19'],[],[],5
1091,"RT @sjblakemore: You can now book a vaccine if you are aged 45 or over! The website kept crashing. Nevertheless she persisted...

https://t…","RT @sjblakemore: You can now book a vaccine if you are aged 45 or over! The website kept crashing. Nevertheless she persisted...

",book vaccine aged over website kept crashing Nevertheless persisted,"['book', 'vaccine', 'aged', 'over', 'website', 'kept', 'crashing', 'Nevertheless', 'persisted']","['book', 'vaccine', 'kept']", book vaccin age  websit kept crash nevertheless persist ,True,['@sjblakemore'],[],[],5
1103,"@LondonTitan @AvaSantina Don’t care why you have 77 on your pic. 

Covid has been proven to be as deadly as flu. Th… https://t.co/DzAfAo6vSf","@LondonTitan @AvaSantina Don’t care why you have 77 on your pic. 

Covid has been proven to be as deadly as flu. Th… ",care have your Covid been proven deadly,"['care', 'have', 'your', 'Covid', 'been', 'proven', 'deadly']","['care', 'Covid']", don’t care  pic covid proven deadli flu th… ,False,[],"['@LondonTitan', '@AvaSantina']",[],5
1125,"RT @kushal_mehra: Only 15.40 lakh Mumbaikars have gotten a single shot of the COVID vaccine.
Pune on the other hand has 13.92 lakhs. Pune i…","RT @kushal_mehra: Only 15.40 lakh Mumbaikars have gotten a single shot of the COVID vaccine.
Pune on the other hand has 13.92 lakhs. Pune i…",Only lakh Mumbaikars have gotten single shot COVID vaccine Pune other hand lakhs Pune,"['Only', 'lakh', 'Mumbaikars', 'have', 'gotten', 'single', 'shot', 'COVID', 'vaccine', 'Pune', 'other', 'hand', 'lakhs', 'Pune']","['Mumbaikars', 'shot', 'COVID', 'vaccine', 'Pune', 'hand', 'lakhs', 'Pune']",   lakh mumbaikar gotten singl shot covid vaccin pune hand   lakh pune i…,True,['@kushal_mehra'],[],[],5
1168,RT @VikasSh66854857: Bad dessision taken by Maharashtra govt. And suggest bad dessision to postpone cbse exams. @cbseindia29 should promote…,RT @VikasSh66854857: Bad dessision taken by Maharashtra govt. And suggest bad dessision to postpone cbse exams. @cbseindia29 should promote…,dessision taken Maharashtra govt suggest dessision postpone cbse exams should promote,"['dessision', 'taken', 'Maharashtra', 'govt', 'suggest', 'dessision', 'postpone', 'cbse', 'exams', 'should', 'promote']","['dessision', 'Maharashtra', 'dessision', 'postpone', 'cbse', 'exams']", bad dessis taken maharashtra govt suggest bad dessis postpon cbse exam promote…,True,['@VikasSh66854857'],['@cbseindia29'],[],5
1169,"RT @marklewismd: I'm a board-certified hematologist with a history of pulmonary embolism.

The last thing that worried me when I got my vac…","RT @marklewismd: I'm a board-certified hematologist with a history of pulmonary embolism.

The last thing that worried me when I got my vac…",board certified hematologist with history pulmonary embolism last thing that worried when,"['board', 'certified', 'hematologist', 'with', 'history', 'pulmonary', 'embolism', 'last', 'thing', 'that', 'worried', 'when']","['board', 'hematologist', 'history', 'embolism', 'thing']", board certifi hematologist histori pulmonari embol last thing worri got vac…,True,['@marklewismd'],[],[],5
1205,RT @HISGLORYME: Semper Fi fellow jarheads,RT @HISGLORYME: Semper Fi fellow jarheads,Semper fellow jarheads,"['Semper', 'fellow', 'jarheads']","['Semper', 'fellow', 'jarheads']", semper fi fellow jarhead,True,['@HISGLORYME'],[],[],5
1213,"As the UK takes its first shaky steps toward normality, one thing is clear: we won't just go back to being the peop… https://t.co/dWb79gvObT","As the UK takes its first shaky steps toward normality, one thing is clear: we won't just go back to being the peop… ",takes first shaky steps toward normality thing clear just back being peop,"['takes', 'first', 'shaky', 'steps', 'toward', 'normality', 'thing', 'clear', 'just', 'back', 'being', 'peop']","['steps', 'thing', 'peop']",uk take first shaki step toward normal one thing clear go back peop… ,False,[],[],[],5
1240,"RT @dusek_libor: Economics is about maximizing well being, not GDP. (Never hurts to repeat this here and then.) https://t.co/JsY7NxEo97","RT @dusek_libor: Economics is about maximizing well being, not GDP. (Never hurts to repeat this here and then.) ",Economics about maximizing well being Never hurts repeat this here then,"['Economics', 'about', 'maximizing', 'well', 'being', 'Never', 'hurts', 'repeat', 'this', 'here', 'then']","['Economics', 'Never', 'repeat']", econom maxim well gdp never hurt repeat ,True,['@dusek_libor'],[],[],5
1243,"RT @sunlight_girl: ""🇷🇺Russian figure skaters held their first practice sessions in Osaka at the training rink. All skaters passed the neces…","RT @sunlight_girl: ""🇷🇺Russian figure skaters held their first practice sessions in Osaka at the training rink. All skaters passed the neces…",Russian figure skaters held their first practice sessions Osaka training rink skaters passed neces,"['Russian', 'figure', 'skaters', 'held', 'their', 'first', 'practice', 'sessions', 'Osaka', 'training', 'rink', 'skaters', 'passed', 'neces']","['figure', 'skaters', 'practice', 'sessions', 'Osaka', 'rink', 'skaters', 'neces']", 🇷🇺russian figur skater held first practic session osaka train rink skater pass neces…,True,['@sunlight_girl'],[],[],5
1278,RT @gvicks: The way Covid-19 positive cases are surging that we will have to start quarantining Covid-19 negative people.,RT @gvicks: The way Covid-19 positive cases are surging that we will have to start quarantining Covid-19 negative people.,Covid positive cases surging that will have start quarantining Covid negative people,"['Covid', 'positive', 'cases', 'surging', 'that', 'will', 'have', 'start', 'quarantining', 'Covid', 'negative', 'people']","['Covid', 'cases', 'start', 'Covid', 'people']", way covid  posit case surg start quarantin covid  neg peopl ,True,['@gvicks'],[],[],5
1293,"RT @nuicemedia: Six hours of fasting could tamper with the results of a GeNose test, said the researchers behind the Covid-19 testing machi…","RT @nuicemedia: Six hours of fasting could tamper with the results of a GeNose test, said the researchers behind the Covid-19 testing machi…",hours fasting could tamper with results GeNose test said researchers behind Covid testing machi,"['hours', 'fasting', 'could', 'tamper', 'with', 'results', 'GeNose', 'test', 'said', 'researchers', 'behind', 'Covid', 'testing', 'machi']","['hours', 'results', 'GeNose', 'test', 'researchers', 'Covid', 'machi']", six hour fast could tamper result genos test said research behind covid  test machi…,True,['@nuicemedia'],[],[],5
1297,RT @EricDJuly: Almost everything that was dubbed a “conspiracy” has become true,RT @EricDJuly: Almost everything that was dubbed a “conspiracy” has become true,Almost everything that dubbed conspiracy become true,"['Almost', 'everything', 'that', 'dubbed', 'conspiracy', 'become', 'true']","['everything', 'conspiracy', 'become']", almost everyth dub “conspiracy” becom true,True,['@EricDJuly'],[],[],5
1302,"Thnx God May Allah Saen give you long and healthy life Bibi Ameen 🤲
https://t.co/wGoCAfm4KQ","Thnx God May Allah Saen give you long and healthy life Bibi Ameen 🤲
",Thnx Allah Saen give long healthy life Bibi Ameen,"['Thnx', 'Allah', 'Saen', 'give', 'long', 'healthy', 'life', 'Bibi', 'Ameen']","['Thnx', 'Allah', 'Saen', 'life', 'Bibi', 'Ameen']",thnx god may allah saen give long healthi life bibi ameen 🤲 ,False,[],[],[],5
1314,RT @PMOIndia: Strengthening the efforts to ensure a healthy and COVID-19 free India. https://t.co/A2cQ22pxEf,RT @PMOIndia: Strengthening the efforts to ensure a healthy and COVID-19 free India. ,Strengthening efforts ensure healthy COVID free India,"['Strengthening', 'efforts', 'ensure', 'healthy', 'COVID', 'free', 'India']","['efforts', 'COVID', 'India']", strengthen effort ensur healthi covid  free india ,True,['@PMOIndia'],[],[],5
1332,RT @MumsnetTowers: From our latest research with mums with @BritainThinks in which 86% said politicians don't understand their lives: https…,RT @MumsnetTowers: From our latest research with mums with @BritainThinks in which 86% said politicians don't understand their lives: ,From latest research with mums with which said politicians understand their lives,"['From', 'latest', 'research', 'with', 'mums', 'with', 'which', 'said', 'politicians', 'understand', 'their', 'lives']","['research', 'mums', 'politicians', 'lives']", latest research mum  said politician understand live ,True,['@MumsnetTowers'],['@BritainThinks'],[],5
1335,".@chennaicorp to set up 13 new Covid care centres across the city with 11,775 beds.

#ChennaiCorporation #COVIDcare… https://t.co/nFGSUinqBu",".@chennaicorp to set up 13 new Covid care centres across the city with 11,775 beds.

#ChennaiCorporation #COVIDcare… ",Covid care centres across city with beds #ChennaiCorporation #COVIDcare,"['Covid', 'care', 'centres', 'across', 'city', 'with', 'beds', '#', 'ChennaiCorporation', '#', 'COVIDcare']","['Covid', 'care', 'city', 'beds', 'ChennaiCorporation', 'COVIDcare']", set  new covid care centr across citi   bed #chennaicorporation #covidcare… ,False,[],['@chennaicorp'],"['#ChennaiCorporation', '#COVIDcare']",5
1339,RT @Psythor: How did the COVID rules change over the last year? I helped @WiredUK put together the data for this beautiful timeline/infogra…,RT @Psythor: How did the COVID rules change over the last year? I helped @WiredUK put together the data for this beautiful timeline/infogra…,COVID rules change over last year helped together data this beautiful timeline infogra,"['COVID', 'rules', 'change', 'over', 'last', 'year', 'helped', 'together', 'data', 'this', 'beautiful', 'timeline', 'infogra']","['COVID', 'rules', 'year', 'data', 'timeline', 'infogra']", covid rule chang last year help put togeth data beauti timelin infogra…,True,['@Psythor'],['@WiredUK'],[],5
1346,"RT @aral: Number of times Small Technology Foundation was consulted: 0

I hate to say it but these folks don’t give a rat’s ass about your…","RT @aral: Number of times Small Technology Foundation was consulted: 0

I hate to say it but these folks don’t give a rat’s ass about your…",Number times Small Technology Foundation consulted hate these folks give about your,"['Number', 'times', 'Small', 'Technology', 'Foundation', 'consulted', 'hate', 'these', 'folks', 'give', 'about', 'your']","['Number', 'times', 'Small', 'Technology', 'Foundation', 'hate', 'folks']", number time small technolog foundat consult  hate say folk don’t give rat’ ass your…,True,['@aral'],[],[],5
1354,"RT @sunlight_girl: ""🇷🇺Russian figure skaters held their first practice sessions in Osaka at the training rink. All skaters passed the neces…","RT @sunlight_girl: ""🇷🇺Russian figure skaters held their first practice sessions in Osaka at the training rink. All skaters passed the neces…",Russian figure skaters held their first practice sessions Osaka training rink skaters passed neces,"['Russian', 'figure', 'skaters', 'held', 'their', 'first', 'practice', 'sessions', 'Osaka', 'training', 'rink', 'skaters', 'passed', 'neces']","['figure', 'skaters', 'practice', 'sessions', 'Osaka', 'rink', 'skaters', 'neces']", 🇷🇺russian figur skater held first practic session osaka train rink skater pass neces…,True,['@sunlight_girl'],[],[],5
1362,"RT @sunlight_girl: ""🇷🇺Russian figure skaters held their first practice sessions in Osaka at the training rink. All skaters passed the neces…","RT @sunlight_girl: ""🇷🇺Russian figure skaters held their first practice sessions in Osaka at the training rink. All skaters passed the neces…",Russian figure skaters held their first practice sessions Osaka training rink skaters passed neces,"['Russian', 'figure', 'skaters', 'held', 'their', 'first', 'practice', 'sessions', 'Osaka', 'training', 'rink', 'skaters', 'passed', 'neces']","['figure', 'skaters', 'practice', 'sessions', 'Osaka', 'rink', 'skaters', 'neces']", 🇷🇺russian figur skater held first practic session osaka train rink skater pass neces…,True,['@sunlight_girl'],[],[],5
1369,"@Mize19843 @Jessicam6946 @taurusangel26 You were minding your own &amp; everyone else's business by saying something, h… https://t.co/NojcLRCvNE","@Mize19843 @Jessicam6946 @taurusangel26 You were minding your own &amp; everyone else's business by saying something, h… ",were minding your everyone else business saying something,"['were', 'minding', 'your', 'everyone', 'else', 'business', 'saying', 'something']","['everyone', 'business', 'something']", mind amp everyon els busi say someth h… ,False,[],"['@Mize19843', '@Jessicam6946', '@taurusangel26']",[],5
1379,"RT @kushal_mehra: Only 15.40 lakh Mumbaikars have gotten a single shot of the COVID vaccine.
Pune on the other hand has 13.92 lakhs. Pune i…","RT @kushal_mehra: Only 15.40 lakh Mumbaikars have gotten a single shot of the COVID vaccine.
Pune on the other hand has 13.92 lakhs. Pune i…",Only lakh Mumbaikars have gotten single shot COVID vaccine Pune other hand lakhs Pune,"['Only', 'lakh', 'Mumbaikars', 'have', 'gotten', 'single', 'shot', 'COVID', 'vaccine', 'Pune', 'other', 'hand', 'lakhs', 'Pune']","['Mumbaikars', 'shot', 'COVID', 'vaccine', 'Pune', 'hand', 'lakhs', 'Pune']",   lakh mumbaikar gotten singl shot covid vaccin pune hand   lakh pune i…,True,['@kushal_mehra'],[],[],5
1385,RT @sharjeelinam: COVID situation in punjab is going worst. Government is hiding the numbers. It’s the complete failure of federal govt. Im…,RT @sharjeelinam: COVID situation in punjab is going worst. Government is hiding the numbers. It’s the complete failure of federal govt. Im…,COVID situation punjab going worst Government hiding numbers complete failure federal govt,"['COVID', 'situation', 'punjab', 'going', 'worst', 'Government', 'hiding', 'numbers', 'complete', 'failure', 'federal', 'govt']","['COVID', 'situation', 'punjab', 'Government', 'numbers', 'failure', 'govt']", covid situat punjab go worst govern hide number it’ complet failur feder govt im…,True,['@sharjeelinam'],[],[],5
1393,RT @DoctorVive: It will never stop blowing my mind that *for centuries* people thought that men were the rational sex. https://t.co/JNBIctm…,RT @DoctorVive: It will never stop blowing my mind that *for centuries* people thought that men were the rational sex. ,will never stop blowing mind that centuries people thought that were rational,"['will', 'never', 'stop', 'blowing', 'mind', 'that', 'centuries', 'people', 'thought', 'that', 'were', 'rational']","['blowing', 'mind', 'people']", never stop blow mind centuri peopl thought men ration sex ,True,['@DoctorVive'],[],[],5
1401,RT @VikasSh66854857: Bad dessision taken by Maharashtra govt. And suggest bad dessision to postpone cbse exams. @cbseindia29 should promote…,RT @VikasSh66854857: Bad dessision taken by Maharashtra govt. And suggest bad dessision to postpone cbse exams. @cbseindia29 should promote…,dessision taken Maharashtra govt suggest dessision postpone cbse exams should promote,"['dessision', 'taken', 'Maharashtra', 'govt', 'suggest', 'dessision', 'postpone', 'cbse', 'exams', 'should', 'promote']","['dessision', 'Maharashtra', 'dessision', 'postpone', 'cbse', 'exams']", bad dessis taken maharashtra govt suggest bad dessis postpon cbse exam promote…,True,['@VikasSh66854857'],['@cbseindia29'],[],5
1409,"RT @GrahamcoleAct: Wonderful to see people out and about again, please be mindful of those with anxiety, perhaps having lost someone? We ar…","RT @GrahamcoleAct: Wonderful to see people out and about again, please be mindful of those with anxiety, perhaps having lost someone? We ar…",Wonderful people about again please mindful those with anxiety perhaps having lost someone,"['Wonderful', 'people', 'about', 'again', 'please', 'mindful', 'those', 'with', 'anxiety', 'perhaps', 'having', 'lost', 'someone']","['people', 'mindful', 'anxiety', 'someone']", wonder see peopl pleas mind anxieti perhap lost someon ar…,True,['@GrahamcoleAct'],[],[],5
1421,"@AdamRutherford @ReuserMartijn Colleagues that have had covid and then the vaccine have said it can be ""an experien… https://t.co/ji7lAoVvYh","@AdamRutherford @ReuserMartijn Colleagues that have had covid and then the vaccine have said it can be ""an experien… ",Colleagues that have covid then vaccine have said experien,"['Colleagues', 'that', 'have', 'covid', 'then', 'vaccine', 'have', 'said', 'experien']","['Colleagues', 'vaccine', 'experien']", colleagu covid vaccin said experien… ,False,[],"['@AdamRutherford', '@ReuserMartijn']",[],5
1426,@UK_Optimist @errjustsaying Like America and Europe we are reporting better figures on a month by month basis since… https://t.co/9ainexeVrL,@UK_Optimist @errjustsaying Like America and Europe we are reporting better figures on a month by month basis since… ,Like America Europe reporting better figures month month basis since,"['Like', 'America', 'Europe', 'reporting', 'better', 'figures', 'month', 'month', 'basis', 'since']","['America', 'Europe', 'figures', 'month', 'month', 'basis']", like america europ report better figur month month basi since… ,False,[],"['@UK_Optimist', '@errjustsaying']",[],5
1436,"RT @NHSuk: Everyone can now get a free rapid Covid-19 test.
They show results in 30 minutes. 
They also show you're doing all you can to pr…","RT @NHSuk: Everyone can now get a free rapid Covid-19 test.
They show results in 30 minutes. 
They also show you're doing all you can to pr…",Everyone free rapid Covid test They show results minutes They also show doing,"['Everyone', 'free', 'rapid', 'Covid', 'test', 'They', 'show', 'results', 'minutes', 'They', 'also', 'show', 'doing']","['Everyone', 'rapid', 'Covid', 'test', 'results', 'minutes']", everyon get free rapid covid  test show result  minut also show pr…,True,['@NHSuk'],[],[],5
1450,RT @DrTeckKhong: I’ve been asked if I would cover the clinics of an absent colleague in another county who has been diagnosed and tested po…,RT @DrTeckKhong: I’ve been asked if I would cover the clinics of an absent colleague in another county who has been diagnosed and tested po…,been asked would cover clinics absent colleague another county been diagnosed tested,"['been', 'asked', 'would', 'cover', 'clinics', 'absent', 'colleague', 'another', 'county', 'been', 'diagnosed', 'tested']","['clinics', 'colleague', 'county']", i’v ask would cover clinic absent colleagu anoth counti diagnos test po…,True,['@DrTeckKhong'],[],[],5
1451,"RT @BeckettUnite: Matt Hancock, MP for Newmarket, let Cheltenham go ahead. He discharged Covid hospital patients to care homes. He gave NHS…","RT @BeckettUnite: Matt Hancock, MP for Newmarket, let Cheltenham go ahead. He discharged Covid hospital patients to care homes. He gave NHS…",Matt Hancock Newmarket Cheltenham ahead discharged Covid hospital patients care homes gave,"['Matt', 'Hancock', 'Newmarket', 'Cheltenham', 'ahead', 'discharged', 'Covid', 'hospital', 'patients', 'care', 'homes', 'gave']","['Matt', 'Hancock', 'Newmarket', 'Cheltenham', 'Covid', 'hospital', 'patients', 'homes']", matt hancock mp newmarket let cheltenham go ahead discharg covid hospit patient care home gave nhs…,True,['@BeckettUnite'],[],[],5
1487,"And again.  I could have written this.  
McNamara: I used to mock L.A. nostalgia — until the ArcLight closed. Now I… https://t.co/EbHWnL0Ctg","And again.  I could have written this.  
McNamara: I used to mock L.A. nostalgia — until the ArcLight closed. Now I… ",again could have written this McNamara used mock nostalgia until ArcLight closed,"['again', 'could', 'have', 'written', 'this', 'McNamara', 'used', 'mock', 'nostalgia', 'until', 'ArcLight', 'closed']","['McNamara', 'mock', 'nostalgia', 'ArcLight']",could written mcnamara use mock l nostalgia — arclight close i… ,False,[],[],[],5
1490,RT @rhodri: Hey you 45-50 year olds! Get in! JAB BOOKED https://t.co/V77bUxGxF7,RT @rhodri: Hey you 45-50 year olds! Get in! JAB BOOKED ,year olds BOOKED,"['year', 'olds', 'BOOKED']","['year', 'olds', 'BOOKED']", hey   year old get jab book ,True,['@rhodri'],[],[],5
1502,"Pakistan anti-France protests disrupt COVID-19 oxygen supply, say officials https://t.co/wQr4U54olE https://t.co/6qPn9HLESm","Pakistan anti-France protests disrupt COVID-19 oxygen supply, say officials  ",Pakistan anti France protests disrupt COVID oxygen supply officials,"['Pakistan', 'anti', 'France', 'protests', 'disrupt', 'COVID', 'oxygen', 'supply', 'officials']","['Pakistan', 'anti', 'France', 'COVID', 'oxygen', 'supply', 'officials']",pakistan anti franc protest disrupt covid  oxygen suppli say offici ,False,[],[],[],5
1515,"RT @theohtet: In the whole existence of #Myanmar, this is probably the 2nd time after Covid-19 last year that we are not able to celebrate…","RT @theohtet: In the whole existence of #Myanmar, this is probably the 2nd time after Covid-19 last year that we are not able to celebrate…",whole existence #Myanmar this probably time after Covid last year that able celebrate,"['whole', 'existence', '#', 'Myanmar', 'this', 'probably', 'time', 'after', 'Covid', 'last', 'year', 'that', 'able', 'celebrate']","['existence', 'Myanmar', 'time', 'Covid', 'year', 'celebrate']", whole exist #myanmar probabl nd time covid  last year abl celebrate…,True,['@theohtet'],[],['#Myanmar'],5
1517,"RT @brfootball: On Sunday, Colombian club Aguilas Doradas fielded seven players after 16 players tested positive for COVID-19.

They held t…","RT @brfootball: On Sunday, Colombian club Aguilas Doradas fielded seven players after 16 players tested positive for COVID-19.

They held t…",Sunday Colombian club Aguilas Doradas fielded seven players after players tested positive COVID They held,"['Sunday', 'Colombian', 'club', 'Aguilas', 'Doradas', 'fielded', 'seven', 'players', 'after', 'players', 'tested', 'positive', 'COVID', 'They', 'held']","['Sunday', 'club', 'Aguilas', 'Doradas', 'players', 'players', 'COVID']", sunday colombian club aguila dorada field seven player  player test posit covid  held t…,True,['@brfootball'],[],[],5
1535,RT @TedPetrou: Sweden's 15-44 year olds recorded the lowest mortality rate in the last 20 years during the raging coronavirus pandemic of 2…,RT @TedPetrou: Sweden's 15-44 year olds recorded the lowest mortality rate in the last 20 years during the raging coronavirus pandemic of 2…,Sweden year olds recorded lowest mortality rate last years during raging coronavirus pandemic,"['Sweden', 'year', 'olds', 'recorded', 'lowest', 'mortality', 'rate', 'last', 'years', 'during', 'raging', 'coronavirus', 'pandemic']","['year', 'olds', 'mortality', 'rate', 'years', 'coronavirus', 'pandemic']", sweden   year old record lowest mortal rate last  year rage coronaviru pandem …,True,['@TedPetrou'],[],[],5
