,Tweets,new,tidy_text,tok,nouns,clean_tweet,is_retweet,retweeted,mentioned,hashtags,cluster
774,"RT @prasannavishy: US, Europe holding back critical raw material needed for Covid vaccine production: SII CEO Adar Poonawalla

https://t.co…","RT @prasannavishy: US, Europe holding back critical raw material needed for Covid vaccine production: SII CEO Adar Poonawalla

",Europe holding back critical material needed Covid vaccine production Adar Poonawalla,"['Europe', 'holding', 'back', 'critical', 'material', 'needed', 'Covid', 'vaccine', 'production', 'Adar', 'Poonawalla']","['Europe', 'material', 'Covid', 'vaccine', 'production', 'Adar', 'Poonawalla']", us europ hold back critic raw materi need covid vaccin product sii ceo adar poonawalla ,True,['@prasannavishy'],[],[],6
776,"Data and technology experts Bart Peeters and Michiel De Keyzer explain why, through the use of Solid technology, th… https://t.co/cePvqpqhRE","Data and technology experts Bart Peeters and Michiel De Keyzer explain why, through the use of Solid technology, th… ",Data technology experts Bart Peeters Michiel Keyzer explain through Solid technology,"['Data', 'technology', 'experts', 'Bart', 'Peeters', 'Michiel', 'Keyzer', 'explain', 'through', 'Solid', 'technology']","['Data', 'technology', 'experts', 'Bart', 'Peeters', 'Michiel', 'Keyzer', 'Solid', 'technology']",data technolog expert bart peeter michiel de keyzer explain use solid technolog th… ,False,[],[],[],6
796,RT @czaccei: sobrang political ng mga covid casualties kasi we all know na it could’ve been avoided ?????? good governance could’ve saved a…,RT @czaccei: sobrang political ng mga covid casualties kasi we all know na it could’ve been avoided ?????? good governance could’ve saved a…,sobrang political covid casualties kasi know could been avoided good governance could saved,"['sobrang', 'political', 'covid', 'casualties', 'kasi', 'know', 'could', 'been', 'avoided', 'good', 'governance', 'could', 'saved']","['covid', 'casualties', 'know', 'governance']", sobrang polit ng mga covid casualti kasi know na could’v avoid good govern could’v save a…,True,['@czaccei'],[],[],6
797,"The LLA Newsletter Spring 2021 Edition is now available! Featuring an update on the COVID-19 response, additional d… https://t.co/QOShTxWqwh","The LLA Newsletter Spring 2021 Edition is now available! Featuring an update on the COVID-19 response, additional d… ",Newsletter Spring Edition available Featuring update COVID response additional,"['Newsletter', 'Spring', 'Edition', 'available', 'Featuring', 'update', 'COVID', 'response', 'additional']","['Newsletter', 'Spring', 'Edition', 'COVID', 'response']",lla newslett spring  edit avail featur updat covid  respons addit d… ,False,[],[],[],6
799,"COVID-19 Pandemic Long Way From Over, Virus And Its Variants Can Be Stopped: WHO Chief https://t.co/86XFh5C1mm","COVID-19 Pandemic Long Way From Over, Virus And Its Variants Can Be Stopped: WHO Chief ",COVID Pandemic Long From Over Virus Variants Stopped Chief,"['COVID', 'Pandemic', 'Long', 'From', 'Over', 'Virus', 'Variants', 'Stopped', 'Chief']","['COVID', 'Pandemic', 'Long', 'From', 'Over', 'Virus', 'Variants', 'Stopped', 'Chief']",covid  pandem long way viru variant stop chief ,False,[],[],[],6
801,RT @am_gopi: #Karnan opened with 10.5cr collection in TN alone. Non holiday release with huge spike in covid cases still achieved this feat…,RT @am_gopi: #Karnan opened with 10.5cr collection in TN alone. Non holiday release with huge spike in covid cases still achieved this feat…,#Karnan opened with collection alone holiday release with huge spike covid cases still achieved this feat,"['#', 'Karnan', 'opened', 'with', 'collection', 'alone', 'holiday', 'release', 'with', 'huge', 'spike', 'covid', 'cases', 'still', 'achieved', 'this', 'feat']","['Karnan', 'collection', 'release', 'spike', 'covid', 'cases', 'feat']", #karnan open  cr collect tn alon non holiday releas huge spike covid case still achiev feat…,True,['@am_gopi'],[],['#Karnan'],6
803,"RT @FabienBrodie: Machine learning models for diagnosing COVID-19 are not yet suitable for clinical use: study - Tech Xplore

Read more her…","RT @FabienBrodie: Machine learning models for diagnosing COVID-19 are not yet suitable for clinical use: study - Tech Xplore

Read more her…",Machine learning models diagnosing COVID suitable clinical study Tech Xplore Read more,"['Machine', 'learning', 'models', 'diagnosing', 'COVID', 'suitable', 'clinical', 'study', 'Tech', 'Xplore', 'Read', 'more']","['Machine', 'models', 'COVID', 'study', 'Tech', 'Xplore', 'Read']", machin learn model diagnos covid  yet suitabl clinic use studi tech xplore read her…,True,['@FabienBrodie'],[],[],6
824,"RT @JoshClarkDavis: Everyone 16+ in Maryland is now eligible for a COVID vaccine, and the Druid Hill Y has appointments for days!! https://…","RT @JoshClarkDavis: Everyone 16+ in Maryland is now eligible for a COVID vaccine, and the Druid Hill Y has appointments for days!! ",Everyone Maryland eligible COVID vaccine Druid Hill appointments days,"['Everyone', 'Maryland', 'eligible', 'COVID', 'vaccine', 'Druid', 'Hill', 'appointments', 'days']","['Everyone', 'Maryland', 'COVID', 'vaccine', 'Druid', 'Hill', 'appointments', 'days']", everyon  maryland elig covid vaccin druid hill appoint day ,True,['@JoshClarkDavis'],[],[],6
828,"RT @LambethLabour: ⚠️ All Lambeth residents should get tested ⚠️

Everyone over the age of 11 who lives or works in Lambeth is being asked…","RT @LambethLabour: ⚠️ All Lambeth residents should get tested ⚠️

Everyone over the age of 11 who lives or works in Lambeth is being asked…",Lambeth residents should tested Everyone over lives works Lambeth being asked,"['Lambeth', 'residents', 'should', 'tested', 'Everyone', 'over', 'lives', 'works', 'Lambeth', 'being', 'asked']","['residents', 'Everyone', 'lives', 'works', 'Lambeth']", ⚠️ lambeth resid get test ⚠️ everyon age  live work lambeth asked…,True,['@LambethLabour'],[],[],6
837,RT @MariaLCorbett: Relieved to hear a solution has been achieved to allow child refugees to be relocated. Well done @Tanya_Ward  for her ex…,RT @MariaLCorbett: Relieved to hear a solution has been achieved to allow child refugees to be relocated. Well done @Tanya_Ward  for her ex…,Relieved hear solution been achieved allow child refugees relocated Well done,"['Relieved', 'hear', 'solution', 'been', 'achieved', 'allow', 'child', 'refugees', 'relocated', 'Well', 'done']","['solution', 'child', 'refugees', 'Well']", reliev hear solut achiev allow child refuge reloc well done ex…,True,['@MariaLCorbett'],['@Tanya_Ward'],[],6
840,"RT @Veniceofeast: Covid cases surge in India, 1.6 lakhs cases per day. We are leading from the front 

Thank you @narendramodi, Global lead…","RT @Veniceofeast: Covid cases surge in India, 1.6 lakhs cases per day. We are leading from the front 

Thank you @narendramodi, Global lead…",Covid cases surge India lakhs cases leading from front Thank Global lead,"['Covid', 'cases', 'surge', 'India', 'lakhs', 'cases', 'leading', 'from', 'front', 'Thank', 'Global', 'lead']","['Covid', 'cases', 'India', 'lakhs', 'cases', 'Thank', 'Global', 'lead']", covid case surg india   lakh case per day lead front thank global lead…,True,['@Veniceofeast'],['@narendramodi'],[],6
844,"RT @Arayuwa_01: Germany is supporting Ghana to produce Covid vaccine, while Nigeria is begging for vaccines already ban across Europe 😂

A…","RT @Arayuwa_01: Germany is supporting Ghana to produce Covid vaccine, while Nigeria is begging for vaccines already ban across Europe 😂

A…",Germany supporting Ghana produce Covid vaccine while Nigeria begging vaccines already across Europe,"['Germany', 'supporting', 'Ghana', 'produce', 'Covid', 'vaccine', 'while', 'Nigeria', 'begging', 'vaccines', 'already', 'across', 'Europe']","['Germany', 'Ghana', 'produce', 'Covid', 'vaccine', 'Nigeria', 'vaccines', 'Europe']", germani support ghana produc covid vaccin nigeria beg vaccin alreadi ban across europ 😂 a…,True,['@Arayuwa_01'],[],[],6
855,RT @mihirssharma: Ok then https://t.co/61zYRgsiei https://t.co/GAmq43eV8M,RT @mihirssharma: Ok then  ,then,['then'],[], ok ,True,['@mihirssharma'],[],[],6
856,RT @GermanAmbGhana: Germany 🇩🇪 is supporting Ghana 🇬🇭 to do a feasibility study on vaccine production in Ghana. Leading global German pharm…,RT @GermanAmbGhana: Germany 🇩🇪 is supporting Ghana 🇬🇭 to do a feasibility study on vaccine production in Ghana. Leading global German pharm…,Germany supporting Ghana feasibility study vaccine production Ghana Leading global German pharm,"['Germany', 'supporting', 'Ghana', 'feasibility', 'study', 'vaccine', 'production', 'Ghana', 'Leading', 'global', 'German', 'pharm']","['Germany', 'Ghana', 'feasibility', 'study', 'vaccine', 'production', 'Ghana', 'Leading', 'pharm']", germani 🇩🇪 support ghana 🇬🇭 feasibl studi vaccin product ghana lead global german pharm…,True,['@GermanAmbGhana'],[],[],6
879,RT @RawStory: Trump CDC chief joins 'Big Ass Fans' -- which promotes controversial Covid-killing technology https://t.co/ASVHboH5kg,RT @RawStory: Trump CDC chief joins 'Big Ass Fans' -- which promotes controversial Covid-killing technology ,Trump chief joins Fans which promotes controversial Covid killing technology,"['Trump', 'chief', 'joins', 'Fans', 'which', 'promotes', 'controversial', 'Covid', 'killing', 'technology']","['Trump', 'chief', 'joins', 'Fans', 'Covid', 'technology']", trump cdc chief join big ass fan promot controversi covid kill technolog ,True,['@RawStory'],[],[],6
898,"RT @yaajushi: As always, the alleged news portal proves itself the best in fake news.

14 hospitals fully converted to covid special.

How…","RT @yaajushi: As always, the alleged news portal proves itself the best in fake news.

14 hospitals fully converted to covid special.

How…",always alleged news portal proves itself best fake news hospitals fully converted covid special,"['always', 'alleged', 'news', 'portal', 'proves', 'itself', 'best', 'fake', 'news', 'hospitals', 'fully', 'converted', 'covid', 'special']","['news', 'portal', 'news', 'hospitals', 'covid']", alway alleg news portal prove best fake news  hospit fulli convert covid special how…,True,['@yaajushi'],[],[],6
904,RT @theninaellaine: Hey guys! If in any case you have a COVID patient at home and you'd need to monitor their stats or would want to learn…,RT @theninaellaine: Hey guys! If in any case you have a COVID patient at home and you'd need to monitor their stats or would want to learn…,guys case have COVID patient home need monitor their stats would want learn,"['guys', 'case', 'have', 'COVID', 'patient', 'home', 'need', 'monitor', 'their', 'stats', 'would', 'want', 'learn']","['guys', 'case', 'COVID', 'patient', 'home', 'stats', 'learn']", hey guy case covid patient home need monitor stat would want learn…,True,['@theninaellaine'],[],[],6
906,RT @erinotoole: We are a G7 nation and we are becoming an international embarrassment. This Liberal government’s pandemic response has been…,RT @erinotoole: We are a G7 nation and we are becoming an international embarrassment. This Liberal government’s pandemic response has been…,nation becoming international embarrassment This Liberal government pandemic response been,"['nation', 'becoming', 'international', 'embarrassment', 'This', 'Liberal', 'government', 'pandemic', 'response', 'been']","['nation', 'embarrassment', 'government', 'response']", g nation becom intern embarrass liber government’ pandem respons been…,True,['@erinotoole'],[],[],6
913,"https://t.co/od77fMY6K3
Over 45's next #COVIDVaccination @NHSuk https://t.co/jmq4mlJNPB","
Over 45's next #COVIDVaccination @NHSuk ",Over next #COVIDVaccination,"['Over', 'next', '#', 'COVIDVaccination']",['COVIDVaccination'],  next #covidvaccination ,False,[],['@NHSuk'],['#COVIDVaccination'],6
938,RT @Tanya_Ward: Gardai will now be vaccinated allowing them to travel for the relocation of child refugees from Greece. Story here by @MrJu…,RT @Tanya_Ward: Gardai will now be vaccinated allowing them to travel for the relocation of child refugees from Greece. Story here by @MrJu…,Gardai will vaccinated allowing them travel relocation child refugees from Greece Story here,"['Gardai', 'will', 'vaccinated', 'allowing', 'them', 'travel', 'relocation', 'child', 'refugees', 'from', 'Greece', 'Story', 'here']","['Gardai', 'relocation', 'child', 'refugees', 'Greece', 'Story']", gardai vaccin allow travel reloc child refuge greec stori …,True,['@Tanya_Ward'],['@MrJu'],[],6
942,An arm full of Pfizer and it's - 45,An arm full of Pfizer and it's - 45,full Pfizer,"['full', 'Pfizer']",['Pfizer'],arm full pfizer ,False,[],[],[],6
946,Superb news ! #CovidVaccine,Superb news ! #CovidVaccine,Superb news #CovidVaccine,"['Superb', 'news', '#', 'CovidVaccine']","['Superb', 'news', 'CovidVaccine']",superb news #covidvaccine,False,[],[],['#CovidVaccine'],6
951,"RT @allkpop: GOT7's BamBam takes hiatus due to staff member's COVID-19 status
https://t.co/qplLGEroQk https://t.co/T1NhozrUI3","RT @allkpop: GOT7's BamBam takes hiatus due to staff member's COVID-19 status
 ",BamBam takes hiatus staff member COVID status,"['BamBam', 'takes', 'hiatus', 'staff', 'member', 'COVID', 'status']","['BamBam', 'staff', 'member', 'COVID', 'status']", got bambam take hiatu due staff member covid  statu ,True,['@allkpop'],[],[],6
965,RT @FabienBrodie: Explaining machine learning based diagnosis of COVID-19 from routine blood tests with decision trees and criteria graphs…,RT @FabienBrodie: Explaining machine learning based diagnosis of COVID-19 from routine blood tests with decision trees and criteria graphs…,Explaining machine learning based diagnosis COVID from routine blood tests with decision trees criteria graphs,"['Explaining', 'machine', 'learning', 'based', 'diagnosis', 'COVID', 'from', 'routine', 'blood', 'tests', 'with', 'decision', 'trees', 'criteria', 'graphs']","['machine', 'diagnosis', 'COVID', 'blood', 'tests', 'decision', 'trees', 'graphs']", explain machin learn base diagnosi covid  routin blood test decis tree criteria graphs…,True,['@FabienBrodie'],[],[],6
983,RT @JusticeMyanmar: .@Adaniports shares fall nearly 5% after S&amp;P's announced removal from DJ Sustainability Index for biz w/ #Myanmar milit…,RT @JusticeMyanmar: .@Adaniports shares fall nearly 5% after S&amp;P's announced removal from DJ Sustainability Index for biz w/ #Myanmar milit…,shares fall nearly after announced removal from Sustainability Index #Myanmar milit,"['shares', 'fall', 'nearly', 'after', 'announced', 'removal', 'from', 'Sustainability', 'Index', '#', 'Myanmar', 'milit']","['shares', 'removal', 'Sustainability', 'Index', 'Myanmar', 'milit']", share fall nearli  amp p announc remov dj sustain index biz w #myanmar milit…,True,['@JusticeMyanmar'],['@Adaniports'],['#Myanmar'],6
988,The latest Tablet Manufacturing Machines! https://t.co/mN9J0wc9nj Thanks to @od1234566 #covid19 #covid,The latest Tablet Manufacturing Machines!  Thanks to @od1234566 #covid19 #covid,latest Tablet Manufacturing Machines Thanks #covid #covid,"['latest', 'Tablet', 'Manufacturing', 'Machines', 'Thanks', '#', 'covid', '#', 'covid']","['Tablet', 'Manufacturing', 'Machines', 'Thanks', 'covid']",latest tablet manufactur machin thank #covid #covid,False,[],['@od1234566'],"['#covid19', '#covid']",6
1013,"RT @inquirerdotnet: Vice President Leni Robredo, cited by PeopleAsia magazine as one of its People of the Year awardees, says the honor rig…","RT @inquirerdotnet: Vice President Leni Robredo, cited by PeopleAsia magazine as one of its People of the Year awardees, says the honor rig…",Vice President Leni Robredo cited PeopleAsia magazine People Year awardees says honor,"['Vice', 'President', 'Leni', 'Robredo', 'cited', 'PeopleAsia', 'magazine', 'People', 'Year', 'awardees', 'says', 'honor']","['Vice', 'President', 'Leni', 'Robredo', 'PeopleAsia', 'magazine', 'People', 'Year', 'honor']", vice presid leni robredo cite peopleasia magazin one peopl year awarde say honor rig…,True,['@inquirerdotnet'],[],[],6
1030,"RT @Veniceofeast: Covid cases surge in India, 1.6 lakhs cases per day. We are leading from the front 

Thank you @narendramodi, Global lead…","RT @Veniceofeast: Covid cases surge in India, 1.6 lakhs cases per day. We are leading from the front 

Thank you @narendramodi, Global lead…",Covid cases surge India lakhs cases leading from front Thank Global lead,"['Covid', 'cases', 'surge', 'India', 'lakhs', 'cases', 'leading', 'from', 'front', 'Thank', 'Global', 'lead']","['Covid', 'cases', 'India', 'lakhs', 'cases', 'Thank', 'Global', 'lead']", covid case surg india   lakh case per day lead front thank global lead…,True,['@Veniceofeast'],['@narendramodi'],[],6
1031,RT @GermanAmbGhana: Germany 🇩🇪 is supporting Ghana 🇬🇭 to do a feasibility study on vaccine production in Ghana. Leading global German pharm…,RT @GermanAmbGhana: Germany 🇩🇪 is supporting Ghana 🇬🇭 to do a feasibility study on vaccine production in Ghana. Leading global German pharm…,Germany supporting Ghana feasibility study vaccine production Ghana Leading global German pharm,"['Germany', 'supporting', 'Ghana', 'feasibility', 'study', 'vaccine', 'production', 'Ghana', 'Leading', 'global', 'German', 'pharm']","['Germany', 'Ghana', 'feasibility', 'study', 'vaccine', 'production', 'Ghana', 'Leading', 'pharm']", germani 🇩🇪 support ghana 🇬🇭 feasibl studi vaccin product ghana lead global german pharm…,True,['@GermanAmbGhana'],[],[],6
1032,Direct Taxes in Union #Budget Year 2021-22 The COVID-19 pandemic has resulted in a disruption of the https://t.co/kg40ihgT8I #companytax,Direct Taxes in Union #Budget Year 2021-22 The COVID-19 pandemic has resulted in a disruption of the  #companytax,Direct Taxes Union #Budget Year COVID pandemic resulted disruption #companytax,"['Direct', 'Taxes', 'Union', '#', 'Budget', 'Year', 'COVID', 'pandemic', 'resulted', 'disruption', '#', 'companytax']","['Taxes', 'Union', 'Budget', 'Year', 'COVID', 'pandemic', 'disruption', 'companytax']",direct tax union #budget year   covid  pandem result disrupt #companytax,False,[],[],"['#Budget', '#companytax']",6
1035,"Assam Medical College well equipped to handle surge in Covid-19 cases, principal S Kakati https://t.co/3BvHNNrlqy","Assam Medical College well equipped to handle surge in Covid-19 cases, principal S Kakati ",Assam Medical College well equipped handle surge Covid cases principal Kakati,"['Assam', 'Medical', 'College', 'well', 'equipped', 'handle', 'surge', 'Covid', 'cases', 'principal', 'Kakati']","['Assam', 'Medical', 'College', 'surge', 'Covid', 'cases', 'Kakati']",assam medic colleg well equip handl surg covid  case princip kakati ,False,[],[],[],6
1039,"RT @LilithLovett: I will not eat the bugs.

I will not live in pods.

I will not get chipped.","RT @LilithLovett: I will not eat the bugs.

I will not live in pods.

I will not get chipped.",will bugs will live pods will chipped,"['will', 'bugs', 'will', 'live', 'pods', 'will', 'chipped']",['pods'], eat bug live pod get chip ,True,['@LilithLovett'],[],[],6
1049,"RT @ryanbalisacan: We lost to COVID a UE Law student, a grantee of the College of Law Scholarship--the most generous of all available schol…","RT @ryanbalisacan: We lost to COVID a UE Law student, a grantee of the College of Law Scholarship--the most generous of all available schol…",lost COVID student grantee College Scholarship most generous available schol,"['lost', 'COVID', 'student', 'grantee', 'College', 'Scholarship', 'most', 'generous', 'available', 'schol']","['COVID', 'student', 'grantee', 'College', 'Scholarship', 'schol']", lost covid ue law student grante colleg law scholarship gener avail schol…,True,['@ryanbalisacan'],[],[],6
1053,RT @alisonleary1: @louisebrady17 @HildegartGlez @RdgCardoso @TheresaBrown @teamCNO_ @theRCN @TheQNI @NHSEngland @HomesQi The @TheQNI work o…,RT @alisonleary1: @louisebrady17 @HildegartGlez @RdgCardoso @TheresaBrown @teamCNO_ @theRCN @TheQNI @NHSEngland @HomesQi The @TheQNI work o…,work,['work'],['work'], work o…,True,['@alisonleary1'],"['@louisebrady17', '@HildegartGlez', '@RdgCardoso', '@TheresaBrown', '@teamCNO_', '@theRCN', '@TheQNI', '@NHSEngland', '@HomesQi', '@TheQNI']",[],6
1063,"RT @allkpop: GOT7's BamBam takes hiatus due to staff member's COVID-19 status
https://t.co/qplLGEroQk https://t.co/T1NhozrUI3","RT @allkpop: GOT7's BamBam takes hiatus due to staff member's COVID-19 status
 ",BamBam takes hiatus staff member COVID status,"['BamBam', 'takes', 'hiatus', 'staff', 'member', 'COVID', 'status']","['BamBam', 'staff', 'member', 'COVID', 'status']", got bambam take hiatu due staff member covid  statu ,True,['@allkpop'],[],[],6
1067,"Operation Let's Get Cookin' To Benefit Restaurant Staff In COVID-19 Pandemic

https://t.co/FFEIKmRtGH","Operation Let's Get Cookin' To Benefit Restaurant Staff In COVID-19 Pandemic

",Operation Cookin Benefit Restaurant Staff COVID Pandemic,"['Operation', 'Cookin', 'Benefit', 'Restaurant', 'Staff', 'COVID', 'Pandemic']","['Operation', 'Cookin', 'Benefit', 'Restaurant', 'Staff', 'COVID', 'Pandemic']",oper let get cookin benefit restaur staff covid  pandem ,False,[],[],[],6
1071,@DrEricDing These stats have little meaning. give me stats for people who manifest covid as assessed by a clinical… https://t.co/pq6H6kZiJB,@DrEricDing These stats have little meaning. give me stats for people who manifest covid as assessed by a clinical… ,These stats have little meaning give stats people manifest covid assessed clinical,"['These', 'stats', 'have', 'little', 'meaning', 'give', 'stats', 'people', 'manifest', 'covid', 'assessed', 'clinical']","['stats', 'stats', 'people', 'covid']", stat littl mean give stat peopl manifest covid assess clinical… ,False,[],['@DrEricDing'],[],6
1074,RT @AltNews: A video viral in the Bangladeshi social media ecosystem last year with varied claims has been revived in India amid a surge in…,RT @AltNews: A video viral in the Bangladeshi social media ecosystem last year with varied claims has been revived in India amid a surge in…,video viral Bangladeshi social media ecosystem last year with varied claims been revived India amid surge,"['video', 'viral', 'Bangladeshi', 'social', 'media', 'ecosystem', 'last', 'year', 'with', 'varied', 'claims', 'been', 'revived', 'India', 'amid', 'surge']","['Bangladeshi', 'media', 'ecosystem', 'year', 'claims', 'India', 'surge']", video viral bangladeshi social media ecosystem last year vari claim reviv india amid surg in…,True,['@AltNews'],[],[],6
1086,"RT @FabienBrodie: FDA authorizes first machine learning-based COVID-19 non-diagnostic screening device - https://t.co/ZeYmQcxZAM

Read more…","RT @FabienBrodie: FDA authorizes first machine learning-based COVID-19 non-diagnostic screening device - 

Read more…",authorizes first machine learning based COVID diagnostic screening device Read more,"['authorizes', 'first', 'machine', 'learning', 'based', 'COVID', 'diagnostic', 'screening', 'device', 'Read', 'more']","['authorizes', 'machine', 'learning', 'COVID', 'screening', 'device', 'Read']", fda author first machin learn base covid  non diagnost screen devic read more…,True,['@FabienBrodie'],[],[],6
1092,"RT @OBusybody: Stop testing asymptomatic people for covid!

College 🅰️
1⃣,8⃣3⃣8⃣,7⃣7⃣2⃣ tests 

College 🅱️
5⃣2⃣,5⃣3⃣5⃣ tests 

They are 60…","RT @OBusybody: Stop testing asymptomatic people for covid!

College 🅰️
1⃣,8⃣3⃣8⃣,7⃣7⃣2⃣ tests 

College 🅱️
5⃣2⃣,5⃣3⃣5⃣ tests 

They are 60…",Stop testing asymptomatic people covid College tests College tests They,"['Stop', 'testing', 'asymptomatic', 'people', 'covid', 'College', 'tests', 'College', 'tests', 'They']","['Stop', 'people', 'College', 'tests', 'College', 'tests']", stop test asymptomat peopl covid colleg 🅰️ ⃣ ⃣⃣⃣ ⃣⃣⃣ test colleg 🅱️ ⃣⃣ ⃣⃣⃣ test …,True,['@OBusybody'],[],[],6
1099,"RT @VP: Every American who wants a job that pays fairly, and one where they can do meaningful work, deserves it. I wrote about how the Amer…","RT @VP: Every American who wants a job that pays fairly, and one where they can do meaningful work, deserves it. I wrote about how the Amer…",Every American wants that pays fairly where they meaningful work deserves wrote about Amer,"['Every', 'American', 'wants', 'that', 'pays', 'fairly', 'where', 'they', 'meaningful', 'work', 'deserves', 'wrote', 'about', 'Amer']","['work', 'deserves', 'Amer']", everi american want job pay fairli one meaning work deserv wrote amer…,True,['@VP'],[],[],6
1114,"Yes, yes, yes... what he said! #howcanihelp #ourfrontdoortoyours","Yes, yes, yes... what he said! #howcanihelp #ourfrontdoortoyours",what said #howcanihelp #ourfrontdoortoyours,"['what', 'said', '#', 'howcanihelp', '#', 'ourfrontdoortoyours']","['howcanihelp', 'ourfrontdoortoyours']",ye ye ye said #howcanihelp #ourfrontdoortoyours,False,[],[],"['#howcanihelp', '#ourfrontdoortoyours']",6
1116,"RT @ActionTime: #LongCovid Rediscovered: #BC #LongHauler details struggles with symptoms, a year after #COVID #iartg #retweet #coronavirus…","RT @ActionTime: #LongCovid Rediscovered: #BC #LongHauler details struggles with symptoms, a year after #COVID #iartg #retweet #coronavirus…",#LongCovid Rediscovered #LongHauler details struggles with symptoms year after #COVID #iartg #retweet #coronavirus,"['#', 'LongCovid', 'Rediscovered', '#', 'LongHauler', 'details', 'struggles', 'with', 'symptoms', 'year', 'after', '#', 'COVID', '#', 'iartg', '#', 'retweet', '#', 'coronavirus']","['LongCovid', 'Rediscovered', 'LongHauler', 'details', 'symptoms', 'year', 'COVID', 'retweet', 'coronavirus']", #longcovid rediscov #bc #longhauler detail struggl symptom year #covid #iartg #retweet #coronavirus…,True,['@ActionTime'],[],"['#LongCovid', '#BC', '#LongHauler', '#COVID', '#iartg', '#retweet', '#coronavirus']",6
1136,RT @sanket: The Election Commission of India has been an utter failure in ensuring COVID appropriate behaviour at political functions. Abso…,RT @sanket: The Election Commission of India has been an utter failure in ensuring COVID appropriate behaviour at political functions. Abso…,Election Commission India been utter failure ensuring COVID appropriate behaviour political functions Abso,"['Election', 'Commission', 'India', 'been', 'utter', 'failure', 'ensuring', 'COVID', 'appropriate', 'behaviour', 'political', 'functions', 'Abso']","['Election', 'Commission', 'India', 'failure', 'COVID', 'functions']", elect commiss india utter failur ensur covid appropri behaviour polit function abso…,True,['@sanket'],[],[],6
1137,"RT @ryanbalisacan: We lost to COVID a UE Law student, a grantee of the College of Law Scholarship--the most generous of all available schol…","RT @ryanbalisacan: We lost to COVID a UE Law student, a grantee of the College of Law Scholarship--the most generous of all available schol…",lost COVID student grantee College Scholarship most generous available schol,"['lost', 'COVID', 'student', 'grantee', 'College', 'Scholarship', 'most', 'generous', 'available', 'schol']","['COVID', 'student', 'grantee', 'College', 'Scholarship', 'schol']", lost covid ue law student grante colleg law scholarship gener avail schol…,True,['@ryanbalisacan'],[],[],6
1143,RT @SkyNewsBreak: Surge testing is due to be deployed in Wandsworth and Lambeth in London after a number of people tested positive for the…,RT @SkyNewsBreak: Surge testing is due to be deployed in Wandsworth and Lambeth in London after a number of people tested positive for the…,Surge testing deployed Wandsworth Lambeth London after number people tested positive,"['Surge', 'testing', 'deployed', 'Wandsworth', 'Lambeth', 'London', 'after', 'number', 'people', 'tested', 'positive']","['Surge', 'Wandsworth', 'Lambeth', 'London', 'number', 'people']", surg test due deploy wandsworth lambeth london number peopl test posit the…,True,['@SkyNewsBreak'],[],[],6
1195,"New COVID variants have changed the game, and vaccines will not be enough. We need global ‘maximum suppression’… https://t.co/qtRcmjVtGh","New COVID variants have changed the game, and vaccines will not be enough. We need global ‘maximum suppression’… ",COVID variants have changed game vaccines will enough need global maximum suppression,"['COVID', 'variants', 'have', 'changed', 'game', 'vaccines', 'will', 'enough', 'need', 'global', 'maximum', 'suppression']","['COVID', 'variants', 'game', 'vaccines', 'suppression']",new covid variant chang game vaccin enough need global ‘maximum suppression’… ,False,[],[],[],6
1203,RT @LaylaMoran: The ONS have estimated that 1.1 million people are living with long Covid in the UK.  On @BBCRadio4 #WestminsterHour I call…,RT @LaylaMoran: The ONS have estimated that 1.1 million people are living with long Covid in the UK.  On @BBCRadio4 #WestminsterHour I call…,have estimated that million people living with long Covid #WestminsterHour call,"['have', 'estimated', 'that', 'million', 'people', 'living', 'with', 'long', 'Covid', '#', 'WestminsterHour', 'call']","['people', 'Covid', 'WestminsterHour', 'call']", on estim   million peopl live long covid uk #westminsterhour call…,True,['@LaylaMoran'],['@BBCRadio4'],['#WestminsterHour'],6
1207,RT @itvnews: Over-45s are now being offered the Covid vaccine after the government announced that all over-50s in the UK have been offered…,RT @itvnews: Over-45s are now being offered the Covid vaccine after the government announced that all over-50s in the UK have been offered…,Over being offered Covid vaccine after government announced that over have been offered,"['Over', 'being', 'offered', 'Covid', 'vaccine', 'after', 'government', 'announced', 'that', 'over', 'have', 'been', 'offered']","['Covid', 'vaccine', 'government']", offer covid vaccin govern announc uk offered…,True,['@itvnews'],[],[],6
1214,"RT @talkRADIO: The government is being challenged to justify delaying the reopening of indoor hospitality until 17 May.

But Whetherspoon b…","RT @talkRADIO: The government is being challenged to justify delaying the reopening of indoor hospitality until 17 May.

But Whetherspoon b…",government being challenged justify delaying reopening indoor hospitality until Whetherspoon,"['government', 'being', 'challenged', 'justify', 'delaying', 'reopening', 'indoor', 'hospitality', 'until', 'Whetherspoon']","['government', 'justify', 'hospitality', 'Whetherspoon']", govern challeng justifi delay reopen indoor hospit  may whetherspoon b…,True,['@talkRADIO'],[],[],6
1219,"RT @misandristbb: This person at work saying she won't get vaccine because studies are saying that the vaccine can impact fertility.
Ma'am,…","RT @misandristbb: This person at work saying she won't get vaccine because studies are saying that the vaccine can impact fertility.
Ma'am,…",This person work saying vaccine because studies saying that vaccine impact fertility,"['This', 'person', 'work', 'saying', 'vaccine', 'because', 'studies', 'saying', 'that', 'vaccine', 'impact', 'fertility']","['person', 'work', 'vaccine', 'studies', 'impact', 'fertility']", person work say get vaccin studi say vaccin impact fertil …,True,['@misandristbb'],[],[],6
